application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,ccclastupdated,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC283161,North Country Production LLC,Holyoke,1040.0,,,2410 Fair Oaks Blvd.,Suite 110,Sacramento,CA,95825,POINT (-72.571312 42.12756),POINT (-72.604284 42.2012009),2410 Fair Oaks Blvd.,Suite 110,Sacramento,CA,95825,85-4053730,MCN283161,Thu May 20 2021 17:19:50 GMT-0400 (Eastern Daylight Time),Thu Mar 18 2021 14:58:57 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,Thu Nov 05 2020 12:36:08 GMT-0500 (Eastern Standard Time),Mon Jul 26 2021 09:18:12 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 12:31:41 GMT-0400 (Eastern Daylight Time),Thu Sep 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),2000.0,25000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.201201,-72.604284,,North Country Production LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier,Expedited Review - Two or More,Expedited,Two or More,COMMENCE OPS,6/29/2021,COMPLETE,DO100108,Faded LLC,Bellingham,2019.0,,,30 Hemlock Street,,Brockton,MA,2302,POINT (-71.15444 42.199156),,30 Hemlock Street,,Brockton,MA,2302,85-1438831,DOA100108,Tue Feb 09 2021 21:31:46 GMT-0500 (Eastern Standard Time),Wed Jan 20 2021 06:52:10 GMT-0500 (Eastern Standard Time),Mon Mar 15 2021 09:49:01 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 08 2020 14:28:52 GMT-0400 (Eastern Daylight Time),Thu Feb 11 2021 13:44:04 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 13:48:05 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Mar 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,5000.0,2019.0,Bellingham,Norfolk,42.199156,-71.15444,Central MA,1/29/2024,,MA,,,SE304880,Faded LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284277,"Hall Road, LLC",Dudley,1571.0,,,40 Hall Road,,Dudley,MA,1571,POINT (-71.840209 42.329642),POINT (-71.923081 42.0355350),120 Schofield Avenue,,Dudley,MA,1571,87-1127413,MRN284277,Thu Oct 07 2021 15:04:37 GMT-0400 (Eastern Daylight Time),Mon Sep 13 2021 11:24:24 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Thu Jun 10 2021 07:35:26 GMT-0400 (Eastern Daylight Time),Fri Oct 08 2021 11:42:46 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:17 GMT-0500 (Eastern Standard Time),,,1500.0,,1571.0,Dudley,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.035535,-71.923082,,"Hall Road, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281803,Bold Coast Solutions LLC,Holyoke,1040.0,,,2 BURGESS POINT ROAD,,WAREHAM,MA,2571,POINT (-72.571312 42.12756),POINT (-72.601152 42.198957),2 BURGESS POINT ROAD,,WAREHAM,MA,2571,84-3797655,MPN281803,Wed Aug 19 2020 00:01:48 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 10:16:11 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Tue Nov 26 2019 12:41:00 GMT-0500 (Eastern Standard Time),Thu Aug 20 2020 13:39:51 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:32:09 GMT-0400 (Eastern Daylight Time),,,1500.0,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,1/29/2024,Suite #4,MA,42.198957,-72.601153,,Bold Coast Solutions LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,6/1/2023,COMPLETE,MR284328,"Silver Therapeutics of Palmer, Inc.",Palmer,1069.0,,,1235 Thorndike Street,,Palmer,MA,1069,POINT (-72.571312 42.12756),POINT (-72.318765 42.1774429),89 Court Street,,Saratoga,NY,12866,87-1010671,MRN284328,Thu May 12 2022 11:43:19 GMT-0400 (Eastern Daylight Time),Thu Apr 28 2022 13:38:04 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 15:40:10 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 06:59:15 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 11:58:34 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1069.0,Palmer,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.177443,-72.318766,,"Silver Therapeutics of Palmer, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Third Party Marijuana Transporter,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/6/2023,COMPLETE,MT281667,Atlas Marketplace & Delivery LLC dba Plymouth Armor Group,Belchertown,1007.0,,,44 Depot Street,Unit C,Belchertown,MA,1007,POINT (-72.62073 42.322256),POINT (-72.347308 42.2127940),14 Apollo 11 Road,Unit 2,Plymouth,MA,2360,82-4630434,MTN281667,Thu Nov 17 2022 17:03:24 GMT-0500 (Eastern Standard Time),Mon May 16 2022 12:28:07 GMT-0400 (Eastern Daylight Time),Fri Mar 10 2023 13:46:11 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 17 2021 13:43:30 GMT-0400 (Eastern Daylight Time),Fri Jan 13 2023 11:10:41 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:31:48 GMT-0500 (Eastern Standard Time),Fri Mar 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,5000.0,1007.0,Belchertown,Hampshire,42.322256,-72.62073,Western MA,1/29/2024,Unit C,MA,42.212794,-72.347309,,Atlas Marketplace & Delivery LLC dba Plymouth Armor Group,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,11/17/2022,COMPLETE,MR284547,Elevated Roots II LLC,Halifax,2338.0,,,319 Monponsett Street,,Halifax,MA,2338,POINT (-70.818958 41.978877),POINT (-70.844089 41.9967770),319 Monponsett Street,,Halifax,MA,2338,87-3372445,MRN284547,Fri Mar 04 2022 13:03:24 GMT-0500 (Eastern Standard Time),Fri Jan 07 2022 12:51:10 GMT-0500 (Eastern Standard Time),Thu Jul 28 2022 16:22:33 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Dec 28 2021 12:36:32 GMT-0500 (Eastern Standard Time),Fri Mar 11 2022 09:19:03 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:12:50 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 28 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2338.0,Halifax,Plymouth,41.978877,-70.818958,Southeast and Cape,1/29/2024,,MA,41.996777,-70.84409,,Elevated Roots II LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,6/13/2022,COMPLETE,MP282043,"Berkshire Welco Lab & Manufacturing, LLC",Sheffield,1257.0,,,34 Home Road,,Sheffield,MA,1257,POINT (-73.209889 42.396128),POINT (-73.319765 42.1100410),490 Main Street Suite 2,,Great Barrington,MA,1230,85-1112757,MPN282043,Fri May 07 2021 09:00:32 GMT-0400 (Eastern Daylight Time),Mon Mar 22 2021 16:30:16 GMT-0400 (Eastern Daylight Time),Thu Jul 22 2021 11:29:12 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 27 2021 14:04:20 GMT-0500 (Eastern Standard Time),Fri May 28 2021 10:13:14 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:31:41 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1257.0,Sheffield,Berkshire,42.396128,-73.209889,Western MA,1/29/2024,,MA,42.110041,-73.319765,,"Berkshire Welco Lab & Manufacturing, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,2/4/2021,COMPLETE,MR281426,"Health Circle, Inc.",Rockland,2370.0,,,21 Commerce Road,,Rockland,MA,2370,POINT (-70.818958 41.978877),POINT (-70.902398 42.164783),44 Amys Way,,Scitute,MA,2066,47-4634005,MRN281426,Wed Dec 12 2018 11:09:55 GMT-0500 (Eastern Standard Time),Wed Dec 05 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 19 2019 09:48:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 15 2018 14:44:03 GMT-0400 (Eastern Daylight Time),Fri Dec 21 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:52:00 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,2370.0,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,1/29/2024,,MA,42.164783,-70.902398,,"Health Circle, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,FINAL LICENSE,,COMPLETE,MP281752,"Liberty Compassion, Inc",Clinton,1510.0,,,179 Brook St,,Clinton,MA,1510,POINT (-71.840209 42.329642),POINT (-71.691680 42.4239549),10 Greene Street,,Providence,RI,2903,83-1465841,MPN281752,Wed Mar 18 2020 13:49:15 GMT-0400 (Eastern Daylight Time),Wed Oct 16 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,RPA201968,Not a DBE,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Tue Aug 27 2019 10:47:34 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:21:29 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jul 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1510.0,Clinton,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.423955,-71.69168,,"Liberty Compassion, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284775,Aro 31 LLC,Marblehead,1945.0,,,222 Beacon Street,,Marblehead,MA,1945,POINT (-70.970827 42.635475),POINT (-70.858669 42.5136880),243 Green Street,,Marblehead,MA,1945,86-2014877,MRN284775,Wed Sep 20 2023 13:52:21 GMT-0400 (Eastern Daylight Time),Tue Jan 17 2023 12:04:26 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Thu Sep 29 2022 14:06:36 GMT-0400 (Eastern Daylight Time),Fri Oct 20 2023 09:56:06 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 12:37:46 GMT-0500 (Eastern Standard Time),,,1500.0,,1945.0,Marblehead,Essex,42.635475,-70.970827,Northeast,1/29/2024,Unit 2 and 3,MA,42.513688,-70.858669,,Aro 31 LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,2/10/2023,COMPLETE,MR283714,"Thrive Cultivation & Dispensary, LLC",Shirley,1464.0,,,53 Midland Drive,,Waltham,MA,2451,POINT (-71.275566 42.459085),POINT (-71.664574 42.530338),53 Midland Drive,,Waltham,MA,2451,84-3572060,MRN283714,Fri Dec 11 2020 14:10:55 GMT-0500 (Eastern Standard Time),Tue Dec 08 2020 12:50:10 GMT-0500 (Eastern Standard Time),Thu Jun 10 2021 10:10:35 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 31 2020 17:37:33 GMT-0400 (Eastern Daylight Time),Thu Dec 17 2020 12:10:38 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 14:09:09 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1464.0,Shirley,Middlesex,42.459085,-71.275566,Central MA,1/29/2024,(FKA 130 Lancaster Road),MA,42.530338,-71.664574,,"Thrive Cultivation & Dispensary, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,12/9/2020,COMPLETE,MC281505,"Central Ave Compassionate Care, Inc.",Ayer,1432.0,,,31 Central Ave,,Ayer,MA,1432,POINT (-71.275566 42.459085),POINT (-71.583742 42.5589749),31 Central Ave,,Ayer,MA,1432,46-2786590,MCN281505,Wed Aug 15 2018 14:44:40 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 10 2018 11:40:46 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201835,RPA201835,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu May 30 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 31 2018 09:16:55 GMT-0400 (Eastern Daylight Time),Tue Aug 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 20 2018 15:58:39 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),200.0,1250.0,1432.0,Ayer,Middlesex,42.459085,-71.275566,Central MA,1/29/2024,,MA,42.558975,-71.583742,,"Central Ave Compassionate Care, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MC282431,Holistic Health Group Inc,Middleborough,2344.0,,,202 Wood st,,Hopkinton,MA,1748,POINT (-70.818958 41.978877),POINT (-70.694661 41.760216),202 Wood st,,Hopkinton,MA,1748,81-2188298,MCN282431,Mon Mar 16 2020 09:59:47 GMT-0400 (Eastern Daylight Time),Tue Dec 03 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201867,RPA201867,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Fri Oct 04 2019 14:19:00 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:24:49 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 16 2022 04:00:00 GMT-0400 (Eastern Daylight Time),600.0,5000.0,2344.0,Middleboro,Plymouth,41.978877,-70.818958,,1/29/2024,,MA,41.760216,-70.694662,SE305532,Holistic Health Group Inc,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,,COMPLETE,MD1264,BLUE SKY ORGANICS LLC,Newton,2459.0,,,16 Maguire Ct.,,Newton,MA,2458,POINT (-71.275566 42.459085),,17 Cortes St. #1,,Boston,MA,2116,85-1202656,MDA1264,Thu Feb 03 2022 17:19:47 GMT-0500 (Eastern Standard Time),Wed Jan 19 2022 10:24:50 GMT-0500 (Eastern Standard Time),,True,,SE303608,,,,,,,Veteran-Owned Business,,,,Mon Jul 12 2021 12:50:30 GMT-0400 (Eastern Daylight Time),Fri Feb 04 2022 09:51:32 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:56:57 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,2459.0,Newton Center,Middlesex,42.459085,-71.275566,,1/29/2024,,MA,,,SE303608,BLUE SKY ORGANICS LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,12/23/2022,COMPLETE,MP281917,I & I Rose Garden LLC,Boston,2131.0,,,22 Birch Street,,Roslindale,MA,2131,POINT (-71.073493 42.334948),POINT (-71.130041 42.286707),182 Poplar Street,,Roslindale,MA,2131,85-1790679,MPN281917,Tue Oct 05 2021 13:47:37 GMT-0400 (Eastern Daylight Time),Thu Sep 09 2021 09:59:31 GMT-0400 (Eastern Daylight Time),,True,yes,EE201827,APPROVED,EE201827,EE201827,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 16 2020 15:49:34 GMT-0400 (Eastern Daylight Time),Fri Oct 15 2021 07:42:36 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:42:20 GMT-0500 (Eastern Standard Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Apr 05 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,5000.0,2131.0,Roslindale,Suffolk,42.334948,-71.073493,,1/29/2024,,MA,42.286707,-71.130041,,I & I Rose Garden LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283542,Pioneer Valley Trading Company LLC,Westfield,1085.0,,,99 Medeiros Way,,Westfield,MA,1085,POINT (-72.571312 42.12756),POINT (-72.732805 42.1754930),104 Feeding Hills RD,,Southwick,MA,1077,84-5131336,MCN283542,Tue Feb 08 2022 17:24:29 GMT-0500 (Eastern Standard Time),Tue Dec 28 2021 10:21:08 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Veteran-Owned Business,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,Thu Jun 24 2021 12:01:59 GMT-0400 (Eastern Daylight Time),Wed Feb 09 2022 10:59:37 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:08:29 GMT-0400 (Eastern Daylight Time),,,2000.0,,1085.0,Westfield,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.175493,-72.732806,,Pioneer Valley Trading Company LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,6/18/2020,COMPLETE,MR282522,Cultivate Holdings LLC,Framingham,1702.0,,,1764 Main Street,,Leicester,MA,1524,POINT (-71.275566 42.459085),POINT (-71.404882 42.298164),PO Box 245,,Leicester,MA,1527,82-3671586,MRN282522,Fri Aug 30 2019 19:41:27 GMT-0400 (Eastern Daylight Time),Tue Aug 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Jan 24 2020 16:37:24 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201845,RP201845,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 14:10:54 GMT-0400 (Eastern Daylight Time),Tue Sep 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:19:28 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1702.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,1/29/2024,,MA,42.298164,-71.404882,,Cultivate Holdings LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC282494,"Alfred's Finest, Inc.",Plymouth,2360.0,,,8 Scobee Circle,,Plymouth,MA,2360,POINT (-70.818958 41.978877),POINT (-70.707127 41.9495810),99 Main Street,,Plympton,MA,2367,83-0824729,MCN282494,Thu Jun 25 2020 15:20:15 GMT-0400 (Eastern Daylight Time),Mon Mar 09 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business,Indoor,"Tier 01: up to 5,000 square feet",,Tue Nov 19 2019 10:44:45 GMT-0500 (Eastern Standard Time),Mon Jun 29 2020 07:55:39 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:24:03 GMT-0400 (Eastern Daylight Time),Fri Jan 07 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 07 2023 03:00:00 GMT-0500 (Eastern Standard Time),600.0,1250.0,2360.0,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,1/29/2024,,MA,41.949581,-70.707127,SE303609,"Alfred's Finest, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,4/20/2021,COMPLETE,MP281343,Treeworks of Massachusetts LLC,Hatfield,1088.0,,,3 West Street,,Hatfield,MA,1088,POINT (-72.62073 42.322256),POINT (-72.637888 42.3676299),3 West Street,,Hatfield,MA,1088,82-5325470,MPN281343,Fri Feb 14 2020 10:36:20 GMT-0500 (Eastern Standard Time),Mon Aug 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Mon May 14 2018 17:48:14 GMT-0400 (Eastern Daylight Time),Thu Feb 20 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:40:22 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1088.0,West Hatfield,Hampshire,42.322256,-72.62073,,1/29/2024,,MA,42.36763,-72.637888,,Treeworks of Massachusetts LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,12/17/2018,COMPLETE,MP281426,"I.N.S.A., Inc.",Easthampton,1027.0,,,"122 Pleasant Street,",Suite 144,Easthampton,MA,1027,POINT (-72.62073 42.322256),POINT (-72.662160 42.2733899),122 Pleasant Street,Suite 144,Easthampton,MA,1027,46-3327054,MPN281426,Thu Jul 12 2018 18:38:13 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 14 2018 13:36:16 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201833,RPA201833,Not a DBE,,,Tue Nov 20 2018 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jul 02 2018 16:26:50 GMT-0400 (Eastern Daylight Time),Tue Jul 24 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 09 2018 16:35:51 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 20 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1027.0,Easthampton,Hampshire,42.322256,-72.62073,Western MA,1/29/2024,Suite 144,MA,42.27339,-72.662161,,"I.N.S.A., Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC283504,"Aspen Blue Mashpee, Inc.",Mashpee,2649.0,,,14 Wags Road,,Mashpee,MA,2649,POINT (-70.301811 41.698999),POINT (-70.492518 41.6091249),20 Centerville Road,,Warwick,RI,2886,86-3195188,MCN283504,Thu Sep 09 2021 14:20:49 GMT-0400 (Eastern Daylight Time),Fri Jun 04 2021 14:44:32 GMT-0400 (Eastern Daylight Time),Tue Mar 14 2023 13:38:12 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon May 03 2021 09:37:51 GMT-0400 (Eastern Daylight Time),Tue Oct 05 2021 15:39:17 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:23:31 GMT-0500 (Eastern Standard Time),Tue Mar 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Mar 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,2500.0,2649.0,Mashpee,Barnstable,41.698999,-70.301811,Southeast and Cape,1/29/2024,,MA,41.609125,-70.492518,,"Aspen Blue Mashpee, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
