application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_state,establishment_zipcode,premise_latitude,premise_longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282587,Tree Market Lynn LLC,Lynn,MA,1904.0,42.47683,-70.956938,One International Place,Suite 3700,Boston,MA,2110.0,POINT (-70.970827 42.635475),POINT (-70.956937 42.47683),10 Fiddler Crab Lane,,Mashpee,MA,2649.0,85-2252539,MRN282587,Fri Sep 11 2020 12:31:20 GMT-0400 (Eastern Daylight Time),Tue Nov 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 20 2020 16:31:56 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,,Mon Apr 08 2019 14:19:59 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 10:33:29 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:26:37 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 20 2023 03:00:00 GMT-0500 (Eastern Standard Time),100 Ford St,,Essex County,300.0,10000.0,1904.0,Lynn,Essex,42.635475,-70.970827,Northeast,9/5/2023,Tree Market Lynn LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,5/21/2021,COMPLETE,MR281843,Cultivate Holdings LLC,Worcester,MA,1610.0,42.231586,-71.819475,1764 Main Street,,Leicester,MA,1524.0,POINT (-71.840209 42.329642),POINT (-71.819474 42.231586),PO Box 245,,Leicester,MA,1524.0,82-3671586,MRN281843,Fri Sep 20 2019 20:18:21 GMT-0400 (Eastern Daylight Time),Fri Sep 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue May 05 2020 18:19:15 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201845,RP201845,Not a DBE,,,Thu May 13 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 27 2018 11:22:26 GMT-0400 (Eastern Daylight Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:18:08 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1023 Southbridge St,,Worcester County,300.0,10000.0,1610.0,Worcester,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Cultivate Holdings LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/7/2020,COMPLETE,MR281810,Elev8 Cannabis Inc,Athol,MA,1331.0,42.59344,-72.234359,217 main st,,williamstown,MA,1267.0,POINT (-71.840209 42.329642),POINT (-72.234358 42.5934400),1409 oak st,,eugene,OR,97401.0,84-3674750,MRN281810,Tue Dec 03 2019 14:44:38 GMT-0500 (Eastern Standard Time),Tue Oct 02 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 11 2020 19:31:19 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Minority-Owned Business,,,Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 16 2018 18:56:57 GMT-0400 (Eastern Daylight Time),Wed Nov 27 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 16 2020 15:32:36 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),243 Main St,,Worcester County,625.0,10000.0,1331.0,Athol,Worcester,42.329642,-71.840209,Western MA,9/5/2023,Elev8 Cannabis Inc,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284138,First City Provisions Inc.,Holyoke,MA,1040.0,42.194416,-72.614996,89 South Street,,Holyoke,MA,1040.0,POINT (-72.571312 42.12756),POINT (-72.614996 42.1944159),64 Thompson Street,,Springfield,MA,1109.0,86-2366706,MRN284138,Wed May 11 2022 13:26:04 GMT-0400 (Eastern Daylight Time),Mon Mar 28 2022 12:14:50 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business,,,,Fri Mar 05 2021 13:27:21 GMT-0500 (Eastern Standard Time),Fri May 20 2022 10:19:20 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 11:48:57 GMT-0400 (Eastern Daylight Time),,,89 South St,,Hampden County,1500.0,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,9/5/2023,First City Provisions Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,8/9/2022,COMPLETE,MR284429,"Apothca, Inc.",Boston,MA,2130.0,42.298724,-71.114123,99 Development Rd,,Fitchburg,MA,1420.0,POINT (-71.073493 42.334948),POINT (-71.114123 42.298724),99 Development Rd,,Fitchburg,MA,1420.0,81-4591516,MRN284429,Mon Mar 21 2022 11:44:27 GMT-0400 (Eastern Daylight Time),Tue Jan 18 2022 14:27:42 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 13:37:27 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201880,RP201880,Not a DBE,,,Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 27 2021 12:02:49 GMT-0400 (Eastern Daylight Time),Mon Feb 07 2022 14:58:42 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:43:44 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Apr 07 2024 04:00:00 GMT-0400 (Eastern Daylight Time),54 Hyde Park Ave,,Suffolk County,1500.0,10000.0,2130.0,Jamaica Plain,Suffolk,42.334948,-71.073493,,9/5/2023,"Apothca, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,2/4/2021,COMPLETE,MR282516,Nova Farms LLC,Framingham,MA,1701.0,42.299387,-71.443947,34 Extension Street,,Attleboro,MA,2703.0,POINT (-71.275566 42.459085),POINT (-71.443946 42.2993870),34 Extension Street,,Attleboro,MA,2703.0,82-4930709,MRN282516,Thu Jun 11 2020 10:42:10 GMT-0400 (Eastern Daylight Time),Thu Feb 20 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 10 2020 17:04:35 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201852,,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 24 2019 14:10:19 GMT-0400 (Eastern Daylight Time),Fri Jun 12 2020 10:40:30 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:24:00 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Sep 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1137 Worcester Rd,,Middlesex County,300.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,Nova Farms LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,8/31/2020,COMPLETE,MR282825,"BWell Holdings, Inc",Provincetown,MA,2657.0,42.049778,-70.188791,220 Commercial St,Unit 2,Provincetown,MA,2657.0,POINT (-70.301811 41.698999),POINT (-70.188790 42.0497780),336 Commercial St,Unit 5,Provincetown,MA,2657.0,83-4427456,MRN282825,Tue Feb 04 2020 14:17:46 GMT-0500 (Eastern Standard Time),Thu Jan 02 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:52:54 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Veteran-Owned Business | Woman-Owned Business",,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 01 2019 14:32:42 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:04:16 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),220 Commercial St,Unit 2,Barnstable County,300.0,10000.0,2657.0,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,9/5/2023,"BWell Holdings, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/15/2023,COMPLETE,MR281663,Witch City Gardens LLC,Salem,MA,1970.0,42.536549,-70.887166,36-38 Jefferson Ave,,Salem,MA,1970.0,POINT (-70.970827 42.635475),POINT (-70.887165 42.5365490),36-38 Jefferson Ave,,Salem,MA,1970.0,83-1048561,MRN281663,Mon Mar 16 2020 14:35:38 GMT-0400 (Eastern Daylight Time),Fri Sep 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 27 2018 18:10:46 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:41:09 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),2 Bridge St,,Essex County,300.0,10000.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,9/5/2023,Witch City Gardens LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MR281374,"KG Collective Brockton, LLC",Brockton,MA,2302.0,42.080734,-70.981833,1536 Tremont Street,,Boston,MA,2120.0,POINT (-70.818958 41.978877),POINT (-70.981832 42.080734),1536 Tremont Street,,Boston,MA,2120.0,84-2651712,MRN281374,Thu Aug 05 2021 21:14:32 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,yes,EE201965,APPROVED,EE201965,EE201965,,,,Not a DBE,,,Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 02 2018 22:52:36 GMT-0400 (Eastern Daylight Time),Tue Aug 17 2021 13:47:28 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:10:36 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 23 2023 03:00:00 GMT-0500 (Eastern Standard Time),912 Crescent St,,Plymouth County,,5000.0,2302.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,"KG Collective Brockton, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,7/5/2023,COMPLETE,MR284668,Himalayan High,Becket,MA,1223.0,42.263815,-73.134801,2727 Jacobs Ladder Road,,Becket,MA,1223.0,POINT (-73.209889 42.396128),POINT (-73.134800 42.2638150),215A Chaplin Rd.,,Eastford,CT,6242.0,88-2973141,MRN284668,Fri Jan 06 2023 11:17:12 GMT-0500 (Eastern Standard Time),Thu Jun 23 2022 08:34:32 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 10:18:05 GMT-0400 (Eastern Daylight Time),Fri Jan 06 2023 12:20:58 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:41:44 GMT-0500 (Eastern Standard Time),Mon Mar 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),2727 Jacobs Ladder Rd,,Berkshire County,1500.0,10000.0,1223.0,Becket,Berkshire,42.396128,-73.209889,Western MA,9/5/2023,Himalayan High,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281304,NashMac LLC,Abington,MA,2351.0,42.140123,-70.946059,654 Washington Street,,Braintree,MA,2184.0,POINT (-70.818958 41.978877),POINT (-70.946059 42.1401230),"654 Washington Street, Ste. 100",,Braintree,MA,2184.0,82-5195312,MRN281304,Sun Nov 06 2022 22:19:56 GMT-0500 (Eastern Standard Time),Tue Dec 07 2021 09:44:29 GMT-0500 (Eastern Standard Time),,True,yes,EE202159,APPROVED,EE202159,EE202159,,,,Not a DBE,,,,Mon Apr 23 2018 21:26:25 GMT-0400 (Eastern Daylight Time),Tue May 23 2023 16:34:15 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 11:36:46 GMT-0400 (Eastern Daylight Time),Wed Jun 28 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 28 2024 04:00:00 GMT-0400 (Eastern Daylight Time),678 Adams St,,Plymouth County,,5000.0,2351.0,Abington,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,NashMac LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/17/2021,COMPLETE,MR282633,"United Cultivation, LLC",Ashby,MA,1431.0,42.647984,-71.791635,601-603 Fitchburg State Road,,Ashby,MA,1431.0,POINT (-71.275566 42.459085),POINT (-71.791634 42.6479840),PO Box 966,,Groton,MA,1450.0,83-2715774,MRN282633,Sun Dec 29 2019 19:54:43 GMT-0500 (Eastern Standard Time),Thu Nov 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 23 2019 18:09:55 GMT-0400 (Eastern Daylight Time),Mon Jan 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:26:26 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),603 Fitchburg State Rd,,Middlesex County,300.0,10000.0,1431.0,Ashby,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,"United Cultivation, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281408,The Corner Emporium LLC.,Worcester,MA,1608.0,42.255652,-71.808267,40 Jackson Street,Suite 420,Worcester,MA,1608.0,POINT (-71.840209 42.329642),POINT (-71.808267 42.2556519),46 FLORENCE STREET,,Worcester,MA,1610.0,85-2363467,MRN281408,Thu Oct 29 2020 22:15:19 GMT-0400 (Eastern Daylight Time),Wed Oct 07 2020 14:32:48 GMT-0400 (Eastern Daylight Time),,True,yes,EE202178,APPROVED,EE202178,EE202178,,,,Not a DBE,,,,Tue May 08 2018 20:46:58 GMT-0400 (Eastern Daylight Time),Thu Nov 05 2020 10:20:55 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:41:06 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),40 Jackson St,Suite 420,Worcester County,300.0,5000.0,1608.0,Worcester,Worcester,42.329642,-71.840209,Central MA,9/5/2023,The Corner Emporium LLC.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,12/29/2022,COMPLETE,MR283773,"Cypress Tree Management Natick, Inc.",Natick,MA,1760.0,42.303941,-71.379502,419 BOYLSTON STREET,300,Boston,MA,2116.0,POINT (-71.275566 42.459085),POINT (-71.379502 42.3039410),419 BOYLSTON STREET,300,Boston,MA,2116.0,87-0752412,MRN283773,Fri Apr 23 2021 14:58:17 GMT-0400 (Eastern Daylight Time),Fri Apr 23 2021 08:36:14 GMT-0400 (Eastern Daylight Time),Thu Feb 24 2022 11:52:46 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 10 2020 11:07:51 GMT-0400 (Eastern Daylight Time),Fri May 07 2021 10:06:13 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:58:17 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),321 Speen St,,Middlesex County,1500.0,10000.0,1760.0,Natick,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,"Cypress Tree Management Natick, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284438,Northeastcann Inc.,Swansea,MA,2777.0,41.753611,-71.214562,610 GAR Highway,,Swansea,MA,2777.0,POINT (-71.102131 41.778329),POINT (-71.214562 41.7536109),15 Gould Road,,Bedford,MA,1730.0,87-1717283,MRN284438,Tue Aug 02 2022 10:05:42 GMT-0400 (Eastern Daylight Time),Mon Dec 06 2021 14:12:54 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Sun Oct 03 2021 08:05:54 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:27:13 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 12:43:18 GMT-0500 (Eastern Standard Time),Mon Mar 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,Bristol County,1500.0,10000.0,2777.0,Swansea,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,Northeastcann Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284245,Dr.Greenthumb Greenfield LLC,Greenfield,MA,1013.0,42.58819,-72.602445,220-228 Main Street,,Greenfield,MA,1301.0,POINT (-72.571312 42.12756),POINT (-72.602445 42.5881899),19 Oak lane,,Douglaston,NY,11363.0,87-1767941,MRN284245,Thu Dec 16 2021 11:54:53 GMT-0500 (Eastern Standard Time),Tue Nov 23 2021 10:57:21 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 11:41:57 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Minority-Owned Business,,,,Sun May 16 2021 15:22:54 GMT-0400 (Eastern Daylight Time),Fri Dec 17 2021 11:52:23 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:55:13 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),228 Main St,,Franklin County,1500.0,10000.0,1013.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,9/5/2023,Dr.Greenthumb Greenfield LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,11/10/2022,COMPLETE,MR284103,"The Harvest Club, LLC",Somerville,MA,2144.0,42.395657,-71.12165,153 Main St STE 222,,North Reading,MA,1864.0,POINT (-71.275566 42.459085),POINT (-71.121650 42.395657),153 Main St STE 222,,North Reading,MA,1864.0,30-1173640,MRN284103,Mon Jan 24 2022 11:38:28 GMT-0500 (Eastern Standard Time),Thu Feb 25 2021 15:36:37 GMT-0500 (Eastern Standard Time),Tue Mar 15 2022 13:40:41 GMT-0400 (Eastern Daylight Time),True,yes,SE304442,,,,,,,Not a DBE,,,Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 17 2021 13:30:07 GMT-0500 (Eastern Standard Time),Fri Feb 04 2022 15:14:38 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:49:48 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Mar 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),255 Elm St,,Middlesex County,1500.0,5000.0,2144.0,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,9/5/2023,"The Harvest Club, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283004,MassMedicum Corp.,Taunton,MA,2718.0,41.863924,-71.03943,1 Mear Road,,Holbrook,MA,2343.0,POINT (-71.102131 41.778329),POINT (-71.039429 41.8639239),1 Mear Road,,Holbrook,MA,2343.0,46-3326624,MRN283004,Fri Dec 27 2019 09:48:15 GMT-0500 (Eastern Standard Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201935,RP201935,Not a DBE,,,,Mon Sep 23 2019 16:32:10 GMT-0400 (Eastern Daylight Time),Wed Jan 15 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:27:41 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Aug 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),300 Revolutionary Dr,,Bristol County,300.0,10000.0,2718.0,East Taunton,Bristol,41.778329,-71.102131,,9/5/2023,MassMedicum Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284253,"Lemonnade Springfield, LLC",Springfield,MA,1105.0,42.094242,-72.580787,595 Main Street,,Springfield,MA,1105.0,POINT (-72.571312 42.12756),POINT (-72.580787 42.0942420),4675 MacArthur Court Floor 15,,Newport Beach,CA,92660.0,86-3974146,MRN284253,Thu Feb 03 2022 09:58:10 GMT-0500 (Eastern Standard Time),Mon Jun 21 2021 13:25:08 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2023 15:22:05 GMT-0400 (Eastern Daylight Time),True,yes,EE202373,,,EE202373,,,,Not a DBE,,,,Wed May 19 2021 12:43:53 GMT-0400 (Eastern Daylight Time),Mon Feb 07 2022 14:56:15 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:07:25 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 03 2024 04:00:00 GMT-0400 (Eastern Daylight Time),595 Main St,,Hampden County,,5000.0,1105.0,Springfield,Hampden,42.12756,-72.571312,Western MA,9/5/2023,"Lemonnade Springfield, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283521,Apotho Therapeutics Dartmouth INC,Dartmouth,MA,2747.0,41.639015,-71.02915,747 State Road,,Dartmouth,MA,2747.0,POINT (-71.102131 41.778329),POINT (-71.029150 41.6390150),71 Raymond Drive,,Seekonk,MA,2771.0,83-1940958,MRN283521,Sun Oct 09 2022 20:21:07 GMT-0400 (Eastern Daylight Time),Thu Mar 31 2022 11:28:38 GMT-0400 (Eastern Daylight Time),Tue Feb 14 2023 16:45:40 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Tue May 12 2020 15:47:32 GMT-0400 (Eastern Daylight Time),Wed Nov 16 2022 11:33:36 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:02:55 GMT-0500 (Eastern Standard Time),Tue Feb 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 14 2024 03:00:00 GMT-0500 (Eastern Standard Time),747 State Rd,,Bristol County,1500.0,10000.0,2747.0,North Dartmouth,Bristol,41.778329,-71.102131,,9/5/2023,Apotho Therapeutics Dartmouth INC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,6/1/2022,COMPLETE,MR281332,"Ashli's, Inc.",Attleboro,MA,2703.0,41.919657,-71.324689,70 Frank Mossberg Dr.,,Attleboro,MA,2703.0,POINT (-71.102131 41.778329),POINT (-71.324689 41.9196570),81 West St.,Suite 2112,Attleboro,MA,2703.0,82-5456028,MRN281332,Fri Sep 14 2018 11:47:09 GMT-0400 (Eastern Daylight Time),Tue Aug 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 02 2018 12:30:43 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Veteran-Owned Business | Woman-Owned Business,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 26 2018 08:13:26 GMT-0400 (Eastern Daylight Time),Mon Sep 24 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 01 2018 15:11:49 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 18 2023 03:00:00 GMT-0500 (Eastern Standard Time),70 Frank Mossberg Dr,,Bristol County,300.0,5000.0,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"Ashli's, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
