application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,ccclastupdated,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR284438,Northeastcann Inc.,Swansea,2777.0,,,610 GAR Highway,,Swansea,MA,2777,POINT (-71.102131 41.778329),POINT (-71.214562 41.7536109),15 Gould Road,,Bedford,MA,1730,87-1717283,MRN284438,Tue Aug 02 2022 10:05:42 GMT-0400 (Eastern Daylight Time),Mon Dec 06 2021 14:12:54 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Sun Oct 03 2021 08:05:54 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:27:13 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 12:43:18 GMT-0500 (Eastern Standard Time),Mon Mar 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2777.0,Swansea,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.753611,-71.214562,,2/12/2024,Northeastcann Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284447,"Hardwick Mill Greenery, Inc.",Hardwick,1031.0,,,94 Main St.,,Hardwick,MA,1031,POINT (-71.840209 42.329642),POINT (-72.208759 42.3121409),15 Stone Crest Drive,,Braintree,MA,2184,86-3124077,MRN284447,Thu Dec 23 2021 09:34:09 GMT-0500 (Eastern Standard Time),Wed Nov 10 2021 10:20:22 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Thu Oct 14 2021 09:50:27 GMT-0400 (Eastern Daylight Time),Thu Dec 23 2021 14:39:37 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:16:24 GMT-0500 (Eastern Standard Time),,,1500.0,,1031.0,Gilbertville,Worcester,42.329642,-71.840209,,,MA,42.312141,-72.208759,,2/12/2024,"Hardwick Mill Greenery, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,2/17/2021,COMPLETE,MR282318,HIGHMINDED LLC,Great Barrington,1230.0,,,126 Main Street,,Great Barrington,MA,1230,POINT (-73.209889 42.396128),POINT (-73.360406 42.199472),126 Main Street,,Great Barrington,MA,1230,83-0990966,MRN282318,Mon Dec 16 2019 16:05:32 GMT-0500 (Eastern Standard Time),Wed Oct 02 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 13 2020 10:14:06 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 22 2019 02:16:34 GMT-0500 (Eastern Standard Time),Thu Feb 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:16:06 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1230.0,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,,MA,42.199472,-73.360407,,2/12/2024,HIGHMINDED LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MR282909,True East Leaf LLC,Pittsfield,1201.0,,,161 Seymour Street,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.251278 42.4611230),12 Vivian Avenue,,Pittsfield,MA,1201,83-4481897,MRN282909,Thu Jun 03 2021 10:42:06 GMT-0400 (Eastern Daylight Time),Fri May 14 2021 15:38:44 GMT-0400 (Eastern Daylight Time),Fri Aug 13 2021 17:47:08 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Woman-Owned Business,,,,Fri Aug 02 2019 12:09:25 GMT-0400 (Eastern Daylight Time),Fri Jul 02 2021 10:45:18 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:29:44 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1201.0,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,,MA,42.461123,-73.251279,SE306477,2/12/2024,True East Leaf LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,7/20/2021,COMPLETE,MR282742,"Olde World Remedies, Inc.",Lynn,1901.0,,,50 Congress Street,Suite 420,Boston,MA,2109,POINT (-70.970827 42.635475),POINT (-70.972917 42.4564870),50 Congress Street,Suite 420,Boston,MA,2109,47-4390517,MRN282742,Fri Dec 06 2019 17:48:09 GMT-0500 (Eastern Standard Time),Thu Sep 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,RPA201932,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 28 2019 14:34:23 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:22:33 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1901.0,Lynn,Essex,42.635475,-70.970827,Northeast,,MA,42.456487,-70.972918,,2/12/2024,"Olde World Remedies, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/30/2022,COMPLETE,MR283110,"Life Essence, Inc.",Framingham,1701.0,,,85 Worcester Road,,Framingham,MA,1702,POINT (-71.275566 42.459085),POINT (-71.397302 42.2993280),3494 Martin Hurst Road,,Tallahassee,FL,32312,83-1550266,MRN283110,Thu Apr 08 2021 10:27:46 GMT-0400 (Eastern Daylight Time),Tue Mar 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE | Veteran-Owned Business,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Nov 07 2019 16:58:30 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 11:10:50 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:06:31 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,,MA,42.299328,-71.397303,,2/12/2024,"Life Essence, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,1/7/2022,COMPLETE,MR282884,"Coastal Cultivars, LLC",Great Barrington,1230.0,,,399 Boylston Street,Sixth Floor,Boston,MA,2116,POINT (-73.209889 42.396128),POINT (-73.365125 42.1896780),399 Boylston Street,Sixth Floor,Boston,MA,2116,83-2354890,MRN282884,Fri Jan 08 2021 15:46:01 GMT-0500 (Eastern Standard Time),Tue Dec 29 2020 16:46:29 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Minority-Owned Business,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jul 24 2019 11:42:36 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 11:17:45 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:50:54 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1230.0,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,,MA,42.189678,-73.365125,,2/12/2024,"Coastal Cultivars, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MR281790,"Greener Leaf, Inc.",Fall River,2724.0,,,95 Rhode Island Avenue,,Fall River,MA,2724,POINT (-71.102131 41.778329),POINT (-71.164101 41.6825699),105 Rhode Island Avenue,,Fall River,MA,2724,83-1134909,MRN281790,Fri Jan 11 2019 15:39:54 GMT-0500 (Eastern Standard Time),Thu Dec 20 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 08 2019 19:40:33 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Aug 09 2018 13:55:23 GMT-0400 (Eastern Daylight Time),Fri Feb 01 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 04 2019 16:32:47 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,2724.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.68257,-71.164101,SE306112,2/12/2024,"Greener Leaf, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,10/17/2019,COMPLETE,MR281263,"Curaleaf Massachusetts, Inc",Oxford,1540.0,,,425 Main Street,,Oxford,MA,1540,POINT (-71.840209 42.329642),POINT (-71.864615 42.128456),2001 Washington Street,Unit B,Hanover,MA,2339,46-3428628,MRN281263,Thu Oct 11 2018 09:13:57 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 22 2018 12:03:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201882,RP201882,Not a DBE,,,Fri Sep 13 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 18 2018 01:37:59 GMT-0400 (Eastern Daylight Time),Mon Jun 18 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:39:54 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1540.0,Oxford,Worcester,42.329642,-71.840209,Central MA,,MA,42.128456,-71.864615,,2/12/2024,"Curaleaf Massachusetts, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/8/2022,COMPLETE,MR284511,"The Heirloom Collective, Inc.",Bernardston,1337.0,,,38 Arbor Way,,North Easton,MA,2356,POINT (-72.573941 42.587072),POINT (-72.537542 42.6694710),38 Arbor Way,,North Easton,MA,2356,47-5460213,MRN284511,Tue Mar 01 2022 22:08:51 GMT-0500 (Eastern Standard Time),Tue Feb 15 2022 12:19:24 GMT-0500 (Eastern Standard Time),Mon May 16 2022 18:51:16 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201869,,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:05:17 GMT-0500 (Eastern Standard Time),Fri Mar 11 2022 10:25:19 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:10:17 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1337.0,Bernardston,Franklin,42.587072,-72.573941,Western MA,,MA,42.669471,-72.537543,,2/12/2024,"The Heirloom Collective, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/30/2021,COMPLETE,MR283723,Local Roots NE Inc.,Marlborough,1752.0,,,"910 Boston Post Rd., Ste #100",,Marlboro,MA,1752,POINT (-71.275566 42.459085),POINT (-71.492744 42.3511049),"910 Boston Post Rd., Ste.#310",,Marlboro,MA,1752,83-4588901,MRN283723,Tue Sep 22 2020 19:09:52 GMT-0400 (Eastern Daylight Time),Fri Sep 18 2020 11:02:20 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 05 2020 17:00:54 GMT-0400 (Eastern Daylight Time),Thu Sep 24 2020 08:55:15 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:37:00 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Apr 07 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1752.0,Marlborough,Middlesex,42.459085,-71.275566,Central MA,,MA,42.351105,-71.492745,,2/12/2024,Local Roots NE Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,1/16/2024,COMPLETE,MR284150,Theory Wellness Inc.,Medford,2155.0,,,162 Mystic Ave,,Medford,MA,2155,POINT (-71.275566 42.459085),POINT (-71.104564 42.4097950),38 Montvale Ave,#210,Stoneham,MA,2180,47-5615911,MRN284150,Mon Nov 14 2022 12:19:30 GMT-0500 (Eastern Standard Time),Tue Aug 02 2022 09:21:54 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201916,RP201916,Not a DBE,,,Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 12:13:58 GMT-0500 (Eastern Standard Time),Fri Dec 02 2022 14:51:44 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:32:54 GMT-0400 (Eastern Daylight Time),Tue Apr 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2155.0,Medford,Middlesex,42.459085,-71.275566,Northeast,,MA,42.409795,-71.104565,,2/12/2024,Theory Wellness Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/29/2023,COMPLETE,MR284603,Cannabis of Worcester LLC,Worcester,1606.0,,,56 Millbrook Street,,Worcester,MA,1606,POINT (-71.840209 42.329642),POINT (-71.800731 42.2869469),201 Park Avenue,,Worcester,MA,1609,88-1003415,MRN284603,Tue Jul 26 2022 15:26:37 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 11:37:35 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 03 2022 10:20:00 GMT-0500 (Eastern Standard Time),Fri Aug 12 2022 08:55:20 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:00:50 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1606.0,Worcester,Worcester,42.329642,-71.840209,Central MA,,MA,42.286947,-71.800732,,2/12/2024,Cannabis of Worcester LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,3/13/2023,COMPLETE,MR283997,"Discern'd Cannabis Purveyors, Inc.",Grafton,1519.0,,,130 Worcester Street,,North Grafton,MA,1536,POINT (-71.840209 42.329642),POINT (-71.704790 42.2242719),4 Elizabeth Street,,North Grafton,MA,1536,85-4085177,MRN283997,Wed Jan 13 2021 14:05:07 GMT-0500 (Eastern Standard Time),Tue Jan 05 2021 09:46:54 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 16:31:56 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Minority-Owned Business,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Dec 28 2020 13:16:08 GMT-0500 (Eastern Standard Time),Thu Jan 14 2021 11:57:14 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:52:08 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1519.0,Grafton,Worcester,42.329642,-71.840209,Central MA,,MA,42.224272,-71.70479,,2/12/2024,"Discern'd Cannabis Purveyors, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,7/17/2023,COMPLETE,MR284606,"Leaf Joy, LLC",Gill,1354.0,,,1 Main Road,,Gill,MA,1354,POINT (-72.573941 42.587072),POINT (-72.548405 42.6139030),1 Main Road,,Gill,MA,1354,88-1028227,MRN284606,Mon Apr 04 2022 10:14:24 GMT-0400 (Eastern Daylight Time),Fri Apr 01 2022 12:42:07 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 07 2022 11:58:18 GMT-0500 (Eastern Standard Time),Fri May 06 2022 09:54:46 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 12:01:24 GMT-0400 (Eastern Daylight Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sat Mar 01 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1354.0,Gill,Franklin,42.587072,-72.573941,Western MA,,MA,42.613903,-72.548405,,2/12/2024,"Leaf Joy, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,7/5/2022,COMPLETE,MR282682,"Mayflower Medicinals, Inc.",Boston,2134.0,,,230 Harvard Avenue,,Boston,MA,2134,POINT (-71.073493 42.334948),POINT (-71.129600 42.349069),33 Union Street,Suite 2,Boston,MA,2108,47-5013962,MRN282682,Tue Jul 13 2021 14:37:30 GMT-0400 (Eastern Daylight Time),Mon Mar 29 2021 13:18:53 GMT-0400 (Eastern Daylight Time),Thu Aug 19 2021 13:20:02 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201883,RP201883,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 06 2019 09:35:50 GMT-0400 (Eastern Daylight Time),Fri Jul 16 2021 09:32:06 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:26:33 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2134.0,Allston,Suffolk,42.334948,-71.073493,,,MA,42.349069,-71.129601,,2/12/2024,"Mayflower Medicinals, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,8/29/2022,COMPLETE,MR282424,Ironstone Express Inc.,Uxbridge,1569.0,,,454 Quaker hwy,,Uxbridge,MA,1569,POINT (-71.840209 42.329642),POINT (-71.620092 42.040799),p.o box 101,574 Blackstone St,UXBRIDGE,MA,1569,83-4174397,MRN282424,Fri Mar 20 2020 13:57:20 GMT-0400 (Eastern Daylight Time),Thu Jan 23 2020 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 10 2020 09:28:22 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 20 2019 17:43:26 GMT-0500 (Eastern Standard Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:26:16 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1569.0,Uxbridge,Worcester,42.329642,-71.840209,Central MA,,MA,42.040799,-71.620092,,2/12/2024,Ironstone Express Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR283027,"Agricultural Healing, Inc.",Fall River,2721.0,,,278 Scranton Avenue,,Falmouth,MA,2540,POINT (-71.102131 41.778329),POINT (-71.146247 41.6915400),278 Scranton Avenue,,Falmouth,MA,2540,83-0575651,MRN283027,Mon Mar 30 2020 16:14:03 GMT-0400 (Eastern Daylight Time),Wed Mar 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,,Wed Oct 02 2019 14:08:43 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 14:14:43 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:11:58 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2721.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.69154,-71.146247,,2/12/2024,"Agricultural Healing, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,10/13/2023,COMPLETE,MR284616,"UC Retail, LLC",Groton,1450.0,,,489 Main Street,Unit A,Groton,MA,1450,POINT (-71.275566 42.459085),POINT (-71.585875 42.6198800),601 Fitchburg State Road,,Ashby,MA,1431,87-2349254,MRN284616,Wed Jul 20 2022 14:21:48 GMT-0400 (Eastern Daylight Time),Wed Apr 20 2022 09:40:52 GMT-0400 (Eastern Daylight Time),Fri Nov 11 2022 11:03:36 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 14 2022 11:32:05 GMT-0400 (Eastern Daylight Time),Mon Aug 08 2022 10:19:01 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:28:13 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1450.0,Groton,Middlesex,42.459085,-71.275566,Central MA,Unit A,MA,42.61988,-71.585876,,2/12/2024,"UC Retail, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,7/17/2023,COMPLETE,MR282714,311 Page Blvd LLC,Springfield,1104.0,,,311 Page Blvd,,Springfield,MA,1104,POINT (-72.571312 42.12756),POINT (-72.560851 42.1342240),63 Woodcrest Road,,Springfield,MA,1129,84-2409132,MRN282714,Wed Dec 16 2020 13:12:30 GMT-0500 (Eastern Standard Time),Wed Dec 09 2020 10:50:03 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2019 11:13:13 GMT-0400 (Eastern Daylight Time),Thu Dec 17 2020 12:09:38 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 13:45:12 GMT-0500 (Eastern Standard Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1104.0,Springfield,Hampden,42.12756,-72.571312,Western MA,,MA,42.134224,-72.560852,,2/12/2024,311 Page Blvd LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR283968,High Hawk Farm LLC,Rutland,1543.0,,,140 Worcester Road,,Barre,MA,1005,POINT (-71.840209 42.329642),POINT (-71.936421 42.377958),140 Worcester Road,,Barre,MA,1005,84-3294551,MRN283968,Mon Aug 30 2021 19:01:11 GMT-0400 (Eastern Daylight Time),Thu May 06 2021 10:27:47 GMT-0400 (Eastern Daylight Time),Fri Dec 03 2021 15:20:20 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Mon Dec 14 2020 14:27:03 GMT-0500 (Eastern Standard Time),Fri Sep 03 2021 09:56:25 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:42:37 GMT-0500 (Eastern Standard Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 11 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1543.0,Rutland,Worcester,42.329642,-71.840209,Central MA,,MA,42.377958,-71.936422,,2/12/2024,High Hawk Farm LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,6/7/2022,COMPLETE,MR284326,"Flower & Soul, Inc.",Halifax,2338.0,,,894 Plymouth Street,,Halifax,MA,2338,POINT (-70.818958 41.978877),POINT (-70.894012 41.995604),800 Hingham Street,,Rockland,MA,2370,87-1592643,MRN284326,Thu Aug 12 2021 16:47:51 GMT-0400 (Eastern Daylight Time),Fri Aug 06 2021 12:56:32 GMT-0400 (Eastern Daylight Time),Fri Nov 19 2021 07:29:34 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 14 2021 10:46:25 GMT-0400 (Eastern Daylight Time),Mon Aug 23 2021 14:33:22 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:57 GMT-0500 (Eastern Standard Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 19 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2338.0,Halifax,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,41.995604,-70.894012,,2/12/2024,"Flower & Soul, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
