premise_city,license_designation,business_legal_name,business_phone,id,license_number,licensing_authority_id,licensing_authority,premise_state,license_status,license_status_date,license_type,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_email,business_image_url,business_dba_name,premise_street_address,premise_county,premise_zip_code,premise_latitude,premise_longitude,business_website,data_refreshed_date
Kalispell,Adult Use,Nectar 406,(406) 261-4473,277,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Nectar 406,1533 Montana Hwy 35,Flathead County,59901,48.2179756,-114.2697219,http://nectar406.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Puffin Canna,(509) 710-6192,278,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Puffin Canna,2662 U.S. Hwy 2 E,Flathead County,59901,48.244898,-114.2767301,http://puffincanna.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Simply Sublime,(406) 471-2519,279,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Simply Sublime,2684 U.S. Hwy 2 E,Flathead County,59901,48.2466547,-114.276658,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Sugar Leaves,(406) 471-3129,280,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sugar Leaves,2682 U.S. Hwy 2 E,Flathead County,59901,48.2464611,-114.276608,http://www.sugarleavesmontana.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Tamarack Cannabis,(406) 261-2761,281,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tamarack Cannabis,151 Business Center Loop suite c,Flathead County,59901,48.3073274,-114.3366996,http://www.tamarackcannabis.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Tegridy Farms L.L.C.,(406) 471-6110,282,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tegridy Farms L.L.C.,,,,,,,2023-04-24T21:19:46.235918
Kalispell,Adult Use,The Green Haus,(406) 261-8386,283,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Green Haus,2306 U.S. Hwy 2 E,Flathead County,59901,48.2294397,-114.2764538,http://www.thegreenhaus.com/,2023-04-24T21:19:46.235918
Kalispell,Adult Use,Top Shelf Botanicals,(214) 310-6361,284,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,2105 U.S. Hwy 2 E,Flathead County,59901,48.219224,-114.2765284,https://montana.topshelfbotanicals.com/kalispell/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Kalispell,2023-04-24T21:19:46.235918
Lakeside,Adult Use,Green Bee Lakeside,(406) 850-0461,285,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Green Bee Lakeside,7172 U.S. 93 S,Flathead County,59922,48.02154989999999,-114.2260497,http://www.greenbeedispensary.com/,2023-04-24T21:19:46.235918
Laurel,Adult Use,Golden Valley Honey,(406) 670-1771,286,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Golden Valley Honey,Shannon Rd,Yellowstone County,59044,45.6808681,-108.7138646,http://goldenvalleyhoneymt.com/,2023-04-24T21:19:46.235918
Laurel,Medical Only,Grass-Hoppers,(406) 321-2066,287,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Grass-Hoppers,,,,,,,2023-04-24T21:19:46.235918
Laurel,Adult Use,Montana Advanced Caregivers,(406) 656-0026,288,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Advanced Caregivers,11010 S Frontage Rd,Yellowstone County,59044,45.68600840000001,-108.6965255,https://www.maccannabis.com/,2023-04-24T21:19:46.235918
Lewistown,Medical Only,Bloom,(406) 459-2618,289,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,45 US-191,Fergus County,59457,47.0701239,-109.4292298,http://bloommt.com/,2023-04-24T21:19:46.235918
Lewistown,Medical Only,Infinity Wellness Inc,(406) 600-1266,290,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Infinity Wellness Inc,77407 US-87,Fergus County,59457,47.0559364,-109.5212396,http://infinitywellnessmt.com/,2023-04-24T21:19:46.235918
Lewistown,Medical Only,Natural Wellness LLC,(406) 529-1416,291,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Natural Wellness LLC,1503 W Main St,Fergus County,59457,47.0568464,-109.4389272,,2023-04-24T21:19:46.235918
Libby,Adult Use,Alternative Releaf LLC,(406) 291-4282,292,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Alternative Releaf LLC,31906 U.S. Rte 2,Lincoln County,59923,48.39478159999999,-115.5681804,http://www.releafmt.com/,2023-04-24T21:19:46.235918
Libby,Adult Use,Bloom,(406) 459-2618,293,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,30583 U.S. Rte 2,Lincoln County,59923,48.4068048,-115.5903062,https://bloommt.com/menu/libby?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=libby,2023-04-24T21:19:46.235918
Libby,Adult Use,Fruit Factory,(435) 668-4387,294,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fruit Factory,33516 U.S. Hwy 2 W,Lincoln County,59923,48.37969379999999,-115.5485766,http://www.thefruitfactorymt.com/,2023-04-24T21:19:46.235918
Libby,Medical Only,Granite Peak Products,(406) 291-3350,295,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Granite Peak Products,4028 Central Ave,Yellowstone County,59106,45.76925259999999,-108.6190064,https://www.granitepeakmt.com/,2023-04-24T21:19:46.235918
Lincoln,Adult Use,Fat Hippie,(406) 459-2618,296,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fat Hippie,425 MT-200,Lewis and Clark County,59639,46.9549298,-112.68201,https://www.fathippie.net/,2023-04-24T21:19:46.235918
Livingston,Adult Use,Apogee Gardens LLC,(406) 647-2128,297,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Apogee Gardens LLC,5060 US-89 S,Park County,59047,45.6089859,-110.5759048,http://apogeegardens.com/,2023-04-24T21:19:46.235918
Livingston,Adult Use,Bloom,(406) 459-2618,298,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,407 N 12th St,Park County,59047,45.657976,-110.5765954,https://bloommt.com/location/marijuana-dispensary-livingston?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=livingston,2023-04-24T21:19:46.235918
Livingston,Adult Use,Echo Canyon Cannabis,(406) 224-2824,299,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Echo Canyon Cannabis,1404 E Park St,Park County,59047,45.6702144,-110.5457791,https://montana.topshelfbotanicals.com/livingston/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Livingston,2023-04-24T21:19:46.235918
Livingston,Adult Use,Ganja Goddess,(406) 451-4291,300,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ganja Goddess,33 Loves Ln #3,Park County,59047,45.6431999,-110.5811233,https://ganjagoddessmt.com/,2023-04-24T21:19:46.235918
Livingston,Medical Only,Pacific Valley,(334) 467-8086,301,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Pacific Valley,,,,,,,2023-04-24T21:19:46.235918
Livingston,Adult Use,Paradise Organics,(406) 220-0661,302,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Paradise Organics,5237 US-89,Park County,59047,45.6341387,-110.5773295,http://paradiseorganics.org/contact.html,2023-04-24T21:19:46.235918
Livingston,Adult Use,Sweet Grass,(406) 459-2618,303,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sweet Grass,430 N 12th St,Park County,59047,45.6584443,-110.5764727,http://sweetgrassmt.com/,2023-04-24T21:19:46.235918
Livingston,Adult Use,Top Shelf Botanicals,(270) 996-7502,304,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,1404 E Park St,Park County,59047,45.6702144,-110.5457791,https://montana.topshelfbotanicals.com/livingston/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Livingston,2023-04-24T21:19:46.235918
Lockwood,Adult Use,Jordan Schwend,(406) 647-6943,305,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Jordan Schwend,,,,,,,2023-04-24T21:19:46.235918
Lolo,Adult Use,Bliss,(406) 396-6271,306,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bliss,11865 US-93,Missoula County,59847,46.75800410000001,-114.0824273,https://shop406bliss.com/,2023-04-24T21:19:46.235918
Lolo,Adult Use,Bloom,(406) 459-2618,307,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,9809 Valley Grove Dr Unit 1,Missoula County,59847,46.7770592,-114.0893168,https://bloommt.com/location/marijuana-dispensary-lolo?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=lolo,2023-04-24T21:19:46.235918
Marion,Adult Use,Roman Golovko,(406) 212-4377,308,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Roman Golovko,8200 U.S. Hwy 2 W,Flathead County,59925,48.0988045,-114.647627,,2023-04-24T21:19:46.235918
Mc Allister,Medical Only,Agfertilizers Division  LLC.,(406) 581-2740,309,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Agfertilizers Division  LLC.,5 N Manchester Rd,Cascade County,59404,47.5450301,-111.4516016,http://www.montanafertilizer.com/,2023-04-24T21:19:46.235918
Miles City,Medical Only,Seed Of Life Labs,(406) 855-8204,310,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Seed Of Life Labs,3204 Comstock St,Custer County,59301,46.40016740000001,-105.8195319,http://www.seedoflifelabs.com/,2023-04-24T21:19:46.235918
Miles City,Medical Only,Sweet Grass,(406) 459-2618,311,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sweet Grass,2300 Plaza Blvd,Custer County,59301,46.414044,-105.831542,https://www.sweetgrassmt.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,710 Montana,(406) 209-2470,312,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,710 Montana,1256 W Broadway St,Missoula County,59802,46.87775670000001,-114.012172,http://710montana.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,A Lucker LLC,(406) 830-0460,313,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,A Lucker LLC,2305 Duncan Dr,Missoula County,59802,46.8854339,-113.9766385,https://pearl-ranch.business.site/?utm_source=gmb&utm_medium=referral,2023-04-24T21:19:46.235918
Missoula,Adult Use,Big Sky Buds Missoula,(406) 763-1420,314,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Big Sky Buds Missoula,109 W Main St suite b,Missoula County,59802,46.8711266,-113.9950732,http://bigskybuds.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Big Sky Herbals & Edibles LLC,(406) 529-1919,315,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Big Sky Herbals & Edibles LLC,1637 Idaho St,Missoula County,59801,46.87366449999999,-114.0219628,https://bigskyherbals.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Buzz Genetics,(406) 949-0931,316,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Buzz Genetics,2347 South Ave W,Missoula County,59801,46.8485781,-114.0365826,,2023-04-24T21:19:46.235918
Missoula,Adult Use,C 560 Organtics,(406) 274-3215,317,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,C 560 Organtics,,,,,,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Ccc Farms LLC,(406) 218-1073,318,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ccc Farms LLC,2610 Jennifer Ct,Missoula County,59804,46.896271,-114.154363,https://copenhaverplantations.wordpress.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Cloud Canna - 1604 W Broadway,(406) 544-9135,319,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Cloud Canna - 1604 W Broadway,1526 South Ave W,Missoula County,59801,46.8491166,-114.0192328,https://cloudcana.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Cloud Dispensary - 1526 South Ave,(406) 544-9135,321,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Cloud Dispensary - 1526 South Ave,1526 South Ave W,Missoula County,59801,46.8491166,-114.0192328,https://cloudcana.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Cloud LLC,(518) 419-1856,322,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Cloud LLC,1526 South Ave W,Missoula County,59801,46.8491166,-114.0192328,https://cloudcana.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Collective Elevation,(406) 396-3997,323,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Collective Elevation,211 W Broadway St,Missoula County,59802,46.8725651,-113.9961496,http://www.collectiveelevation.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Dancing Goat Gardens,(406) 218-0077,324,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Dancing Goat Gardens,8056 U.S. Highway 10 W,Missoula County,59808,46.9490796,-114.1308002,https://www.dancinggoatgardens.com/stores/missoula,2023-04-24T21:19:46.235918
Missoula,Adult Use,Doubledogs,(406) 224-0238,325,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Doubledogs,122 W Alder St,Missoula County,59802,46.87549209999999,-113.9928589,https://www.doublefrontcafe.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Elevated,(406) 855-0291,326,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Elevated,2301 S Higgins Ave,Missoula County,59801,46.8494479,-113.9977408,http://elevatedmt.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Euphoria Wellness,(406) 577-2774,327,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Euphoria Wellness,616 S Higgins Ave,Missoula County,59801,46.8654841,-113.9972937,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Farm406,(406) 544-4404,328,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Farm406,1851 Stephens Ave,Missoula County,59801,46.85367449999999,-114.0134631,http://www.farm406.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Firefly,(406) 880-4066,329,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Firefly,314 N 1st St W,Missoula County,59802,46.87775069999999,-113.9941789,http://www.mtfirefly.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Flower,(406) 207-1898,330,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Flower,811 S Higgins Ave,Missoula County,59801,46.8637295,-113.9978105,https://www.bitterrootflowershop.net/?utm_source=gmb&utm_medium=gmb-website-link&utm_campaign=tf-gmb,2023-04-24T21:19:46.235918
Missoula,Adult Use,Forbidden Gardens,(406) 396-6271,331,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Forbidden Gardens,H Rd,Missoula County,59804,46.839247,-114.0572165,http://montananaturalist.org/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Frosteez,(406) 850-5570,332,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Frosteez,1275 W Broadway St,Missoula County,59802,46.877578,-114.0131768,http://www.frosteez.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Garden Mother LLC.,(406) 529-3834,333,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Garden Mother LLC.,904 Kensington Ave A,Missoula County,59801,46.853554,-114.0116051,https://www.gardenmotherherbs.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Great Northern Pharmacy,(406) 207-7912,334,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Great Northern Pharmacy,2829 Great Northern Loop,Missoula County,59808,46.8840025,-114.0329385,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Greener Pastures,(831) 239-9028,335,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Greener Pastures,900 Strand Ave,Missoula County,59801,46.8544269,-114.0115524,https://www.greenerpastures.com/missoula/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Greenhouse Farmacy,(406) 203-2263,336,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Greenhouse Farmacy,1541 S 3rd St W,Missoula County,59801,46.8668691,-114.0202211,http://greenhousefarmacy.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Groove LLC.,(406) 544-7440,337,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Groove LLC.,132 W Front St Suite 2,Missoula County,59802,46.8706089,-113.996096,https://groovesolventless.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,H&H Industries,(406) 253-1909,338,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,H&H Industries,,,,,,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Hometree Co,(630) 460-2900,339,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Hometree Co,1245 W Broadway St,Missoula County,59802,46.8772515,-114.0125078,https://www.facebook.com/HometreeMT,2023-04-24T21:19:46.235918
Missoula,Adult Use,Hydrocarellc,(509) 710-6192,340,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Hydrocarellc,2825 Stockyard Rd STE A-20,Missoula County,59808,46.90055700000001,-114.0355476,,2023-04-24T21:19:46.235918
Missoula,Medical Only,Mary Jane's 406 Big Sky Boutique,(406) 304-8055,341,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mary Jane's 406 Big Sky Boutique,,,,,,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Mcmad Enterprises,(406) 529-3445,342,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mcmad Enterprises,,,,,,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Mile High Cannabis  LLC,(509) 389-2945,343,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mile High Cannabis  LLC,725 Ronan St STE E,Missoula County,59801,46.86302209999999,-114.0154656,http://milehighmissoula.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Missoula (Old Hob Knob),(406) 274-3076,344,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Missoula (Old Hob Knob),531 S Higgins Ave,Missoula County,59801,46.86623669999999,-113.9976482,https://hobnobonhiggins.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Missoula Dispensary,(406) 577-6932,345,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Missoula Dispensary,420 N Higgins Ave STE D,Missoula County,59802,46.87321739999999,-113.9926042,http://mtmedicinals.com/,2023-04-24T21:19:46.235918
Missoula,Medical Only,Missoula Dispensary,(406) 218-9608,346,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Missoula Dispensary,420 N Higgins Ave STE D,Missoula County,59802,46.87321739999999,-113.9926042,http://mtmedicinals.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Moncanna LLC,(406) 207-5331,347,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Moncanna LLC,3314 S Reserve St C,Missoula County,59801,46.8399461,-114.0392065,http://www.moncannamade.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Montana Dispensary,(406) 219-7220,348,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Dispensary,420 N Higgins Ave STE D,Missoula County,59802,46.87321739999999,-113.9926042,http://mtmedicinals.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Montana Medicinals  LLC,(406) 686-1199,349,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Medicinals  LLC,420 N Higgins Ave STE D,Missoula County,59802,46.87321739999999,-113.9926042,http://mtmedicinals.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Montana Preferred Provider,(406) 540-4147,350,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Montana Preferred Provider,425 N 5th St W C,Missoula County,59802,46.8802585,-113.9941416,http://www.bitterrootcannabis.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Mountain Heights,(406) 493-5328,351,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mountain Heights,531 S Higgins Ave,Missoula County,59801,46.86624329999999,-113.9977741,http://mountainheights.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Mtk  Inc.,(406) 465-2281,352,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mtk  Inc.,1935 Cooper St,Missoula County,59808,46.8790995,-114.0195389,https://montanakush.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Olympus Incendias,(406) 531-7866,353,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Olympus Incendias,2591 Industry St,Missoula County,59808,46.88895160000001,-114.0247502,http://www.missoulameds.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Prescribed Burn,(941) 993-4063,354,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Prescribed Burn,1919 S 3rd St W,Missoula County,59801,46.86673689999999,-114.0269346,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Red Dawg LLC,(406) 240-3395,355,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Red Dawg LLC,2228 South Ave W,Missoula County,59801,46.8490066,-114.0328861,https://www.reddawgcan.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Remedy Medicinals LLC,(406) 490-9298,356,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Remedy Medicinals LLC,2825 Stockyard Rd Suite A-9,Missoula County,59808,46.8999383,-114.0356049,http://www.remedymontana.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Shane Lowman,(406) 498-8723,357,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Shane Lowman,2825 Santa Fe Ct,Missoula County,59808,46.885373,-114.0322365,http://www.missoulaeduplace.org/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Spark1,(970) 232-5124,358,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Spark1,400 E Broadway St,Missoula County,59802,46.87089940000001,-113.9894789,http://spark1mt.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Starrbuds,(406) 240-8979,359,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Starrbuds,1323 W Broadway St,Missoula County,59802,46.8777025,-114.0143402,http://starrbuds.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Steves Montana Sweetgrass Company,(406) 370-7130,360,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Steves Montana Sweetgrass Company,1510 Bulwer St,Missoula County,59802,46.88515,-114.012381,,2023-04-24T21:19:46.235918
Missoula,Adult Use,Stokes,(406) 303-0725,361,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Stokes,2455 Dixon Ave suite a,Missoula County,59801,46.8403367,-114.0389435,http://montanastokes.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Tastebuds LLC,(406) 880-3030,362,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tastebuds LLC,2502 Brooks St,Missoula County,59801,46.847213,-114.0198625,https://montana.topshelfbotanicals.com/missoula/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Missoula,2023-04-24T21:19:46.235918
Missoula,Adult Use,The Higher Standard Corp Missoula,(406) 594-5457,363,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Higher Standard Corp Missoula,101 W Front St,Missoula County,59802,46.8701239,-113.9957539,https://www.thehigherstandard406.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Top Shelf Botanicals,(270) 996-7502,364,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,2502 Brooks St,Missoula County,59801,46.847213,-114.0198625,https://montana.topshelfbotanicals.com/missoula/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Missoula,2023-04-24T21:19:46.235918
Missoula,Adult Use,Urban Farmer,(406) 830-7373,365,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Urban Farmer,120 South Ave W,Missoula County,59801,46.8490844,-113.9984507,http://www.urbanfarmermontana.com/,2023-04-24T21:19:46.235918
Missoula,Adult Use,Zen Medicine,(406) 396-3554,366,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Zen Medicine,210 S 3rd St W,Missoula County,59801,46.8671041,-113.9995036,http://www.zenmedicinemt.com/,2023-04-24T21:19:46.235918
Nashua,Medical Only,Highline Apothecary,(213) 445-7462,367,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Highline Apothecary,92492 US-93,Lake County,59821,47.1672277,-114.0902273,https://hi-line.co/?utm_source=GMBListing&utm_medium=organic,2023-04-24T21:19:46.235918
Norris,Medical Only,Papaya,(406) 581-8646,368,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Papaya,,,,,,,2023-04-24T21:19:46.235918
Noxon,Adult Use,A+ Medicinal Dispensary,(406) 847-2279,369,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,A+ Medicinal Dispensary,2 Cedar St,Sanders County,59874,47.8383407,-115.5931657,https://aplusmedicine.com/,2023-04-24T21:19:46.235918
