license_number,license_type,license_designation,business_legal_name,business_dba_name,license_status,premise_city,business_website,business_owner_name,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_structure,business_email,business_phone,activity,parcel_number,premise_street_address,id,business_image_url,data_refreshed_date,premise_latitude,premise_longitude,premise_county,premise_zip_code
AMS183,Store,Adult-Use,"Silver Therapeutics Of Berwick, Llc","Silver Therapeutics Of Berwick, Llc",Active,Berwick,,"Silver Therapeutics Of Maine, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS183,,2023-03-01T00:00:00,43.26831989999999,-70.8635506,York County,USA
AMS188,Store,Adult-Use,Aaa Pharmaceutical Alternatives,Aaa Pharmaceutical Alternatives,Active,Manchester,www.AAAPHARMACEUTICALALTERNATIVES.com,Aaron Gabriel Scalia,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS188,,2023-03-01T00:00:00,44.324513,-69.8603256,Kennebec County,USA
AMS206,Store,Adult-Use,"Sweet Relief Shop, Llc",Sweet Relief Shop,Active,Northport,,John Corkery Lorenz,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS206,,2023-03-01T00:00:00,44.33778230000001,-68.96131749999999,Waldo County,USA
AMS207,Store,Adult-Use,"Coastal Cannabis Company, Llc","Coastal Cannabis Company, Llc",Active,Damariscotta,,Evan P. Morrison,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS207,,2023-03-01T00:00:00,44.0328765,-69.5188884,Lincoln County,USA
AMS208,Store,Adult-Use,"Bangor-Bohn, Llc",Brothers,Active,Bangor,,Gregory Paul Hawes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS208,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS212,Store,Adult-Use,"Hi-Lo Dispensary, Llc","Hi-Lo Dispensary, Llc",Active,Poland,,Joyce A. Lowe,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS212,,2023-03-01T00:00:00,44.0606281,-70.39366749999999,Androscoggin County,USA
AMS216,Store,Adult-Use,"Jamy Enterprises, Llc",Medco Adult Use Cannabis,Active,Newry,,"Skiway Road Retail, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS216,,2023-03-01T00:00:00,44.4884245,-70.78857649999999,Oxford County,USA
AMS220,Store,Adult-Use,"Herbal Pathways, Llc","Herbal Pathways, Llc",Active,Berwick,,Kenneth Patrick Crowley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS220,,2023-03-01T00:00:00,43.26831989999999,-70.8635506,York County,USA
AMS228,Store,Adult-Use,Firestorm Cultivation,Firestorm Cultivation,Active,Bangor,,Mohammed Khalil Ibrahem,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS228,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS231,Store,Adult-Use,Core Empowerment Me Llc,Seed,Active,Portland,www.corecannabis.org,Peri Higgins,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS231,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS233,Store,Adult-Use,Opco Llc,Kind Farm Reserve,Active,Berwick,,John Henry Rampino,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS233,,2023-03-01T00:00:00,43.26831989999999,-70.8635506,York County,USA
AMS235,Store,Adult-Use,Maine Cannabis Exchange Llc,Maine Cannabis Exchange Llc,Active,South Portland,www.mainecannabisexchange.com,Hans Ingram,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS235,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS236,Store,Adult-Use,"Meowy Jane, Llc","Meowy Jane, Llc",Active,Portland,meowyjane.org,Joseph David Albert,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS236,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS242,Store,Adult-Use,Grass Roots Marijuana Shop Llc,Grm Shop,Active,Portland,,Randall Scott Whitney,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS242,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS252,Store,Adult-Use,"Green Alien Cannabis Company Ii, Llc",Cannabis Cured Portland,Active,Portland,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS252,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS258,Store,Adult-Use,The Cannabis Cabin Llc,The Cannabis Cabin Llc,Active,Poland,,Adam Robert Mocciola,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS258,,2023-03-01T00:00:00,44.0606281,-70.39366749999999,Androscoggin County,USA
AMS276,Store,Adult-Use,Arcanna Retail Llc,East Coast Cannabis,Active,Eliot,,Arcanna Rh Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS276,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMS279,Store,Adult-Use,"Green Cures, Llc","Green Cures, Llc",Pending Conditional,Auburn,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS279,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS297,Store,Adult-Use,Sticky Diamond. Llc,Sticky Diamond. Llc,Active,Rome,Stickydiamond.com,Dustin Sprague,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS297,,2023-03-01T00:00:00,44.5722051,-69.903486,Kennebec County,USA
AMS304,Store,Adult-Use,"Pine Tree Maine 2, Llc","Pine Tree Maine 2, Llc",Active,Hollis Center,,Lindsay Jane Holden,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS304,,2023-03-01T00:00:00,43.6346754,-70.62089739999999,York County,USA
AMS306,Store,Adult-Use,The Stoned Moose Llc,The Stoned Moose Llc,Active,Bethel,www.thestonedmoose.com,Jodi Everett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS306,,2023-03-01T00:00:00,44.4044586,-70.7898806,Oxford County,USA
AMS311,Store,Adult-Use,Botany Inc,Botany Inc,Active,Rockland,,Benjamin Corum,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS311,,2023-03-01T00:00:00,44.1036914,-69.1089293,Knox County,USA
AMS319,Store,Adult-Use,"Full Bloom Management, Llc",Full Bloom Cannabis,Active,Grand Isle,,"Jmlj Private Equity Fund, Lp",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS319,,2023-03-01T00:00:00,47.3053186,-68.1519797,Aroostook County,USA
AMS323,Store,Adult-Use,"Afs Ii, Inc",Erba,Pending Conditional,Unknown,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS323,,2023-03-01T00:00:00,,,,
AMS324,Store,Adult-Use,"Pine Tree Maine 3, Llc",Landrace Cannabis Co,Active,Portland,,Marissa C Holden,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS324,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS331,Store,Adult-Use,All Kind Bodega Llc,All Kind,Active,Portland,https://allkind.buzz,Claire Muriel Stretch,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS331,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS335,Store,Adult-Use,"Npg, Llc",Wellness Connection,Active,Gardiner,https://mainewellness.org,"High Street Capital Partners, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS335,,2023-03-01T00:00:00,44.2300698,-69.77532219999999,Kennebec County,USA
AMS338,Store,Adult-Use,"Npg, Llc",Wellness Connection,Active,South Portland,https://mainewellness.org,"High Street Capital Partners, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS338,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS339,Store,Adult-Use,"Npg, Llc",Wellness Connection,Active,Portland,https://mainewellness.org,"High Street Capital Partners, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS339,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS343,Store,Adult-Use,"Highly Cannaco Auburn Retail, Llc","Highly Cannaco Auburn Retail, Llc",Active,Auburn,,Jan Erik Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS343,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS351,Store,Adult-Use,"Curaleaf Maine Adult Use, Inc.","Curaleaf Maine Adult Use, Inc.",Active,South Portland,https://curaleaf.com/,"Clf Maine, Inc.",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS351,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS382,Store,Adult-Use,Stage R1 Llc,Stage R1 Llc,Active,Portland,,"Darrin K Coffin, Jr",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS382,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS386,Store,Adult-Use,"Dirigo Naturals, Llc",Foliage Me,Active,South Portland,,"Barnstable Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS386,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS400,Store,Adult-Use,"Omg Cannabis Co. Retail, Llc",Omg Cannabis Co.,Active,Portland,omgcannabisco.me,Jeffrey A Vermette,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS400,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS416,Store,Adult-Use,Royal Leaf Llc,Royal Leaf Apothecary,Active,Presque Isle,,Bonnie Devino Mcginley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS416,,2023-03-01T00:00:00,46.68115299999999,-68.0158615,Aroostook County,USA
AMS428,Store,Adult-Use,Origins Sale Me Llc,Rose Mary Jane,Active,Portland,https://www.originscannabis.com,Seth Bailey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS428,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS476,Store,Adult-Use,Julie Tubbs,Garden Lites,Active,Peru,,Julie Ellen Tubbs,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS476,,2023-03-01T00:00:00,44.5065458,-70.4062771,Oxford County,USA
AMS488,Store,Adult-Use,"Humble Family Farms Retail Group, Llc",Humble Family Farms,Active,Lewiston,www.humblefamilyfarmsmaine.com,Ashlee Falco,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS488,,2023-03-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMS511,Store,Adult-Use,Ecc Lebanon Retail Llc,East Coast Cannabis,Active,Lebanon,,"Lb Retail Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS511,,2023-03-01T00:00:00,43.40066969999999,-70.91937899999999,York County,USA
AMS520,Store,Adult-Use,1150 Center St Auburn Maine Ch Llc,Cannabis Haven Auburn 1150 Center St,Pending Conditional,Auburn,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS520,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS559,Store,Adult-Use,Limited Edition Farm Llc,Limited Edition Farm Llc,Active,Solon,,Dina Gushee,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS559,,2023-03-01T00:00:00,44.949502,-69.85839100000001,Somerset County,USA
AMS564,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Active,Bangor,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS564,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS565,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Active,Thomaston,,Mark Laroche,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS565,,2023-03-01T00:00:00,44.0789574,-69.1816955,Knox County,USA
AMS571,Store,Adult-Use,"Lni, Llc",River Driver Cannabis Co.,Active,Brunswick,,Lisa Finalyson Brown,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS571,,2023-03-01T00:00:00,43.9140162,-69.9669961,Cumberland County,USA
AMS585,Store,Adult-Use,"Full Bloom Management, Llc",Full Bloom Cannabis,Active,Presque Isle,https://www.fullbloomcannabis.com/,Steven Rusnack,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS585,,2023-03-01T00:00:00,46.68115299999999,-68.0158615,Aroostook County,USA
AMS590,Store,Adult-Use,Puffin Company 3 Llc,The Great Atlantic Puffin Company Adult Use,Active,Bridgton,,Robert Ferrigno Ii,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS590,,2023-03-01T00:00:00,44.0548021,-70.7128685,Cumberland County,USA
AMS593,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Active,Waterville,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS593,,2023-03-01T00:00:00,44.5520105,-69.6317121,Kennebec County,USA
AMS600,Store,Adult-Use,"Meristem, Llc","Meristem, Llc",Active,Southwest Harbor,,Tyler Johnson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS600,,2023-03-01T00:00:00,44.2798252,-68.3249914,Hancock County,USA
AMS625,Store,Adult-Use,Nova Farms Maine Llc,Nova Farms Maine Llc,Active,Greenville Junction,,John Kenyon,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS625,,2023-03-01T00:00:00,45.4607,-69.616372,Piscataquis County,ME
AMS639,Store,Adult-Use,Natural Healthy Leaf Llc,Pho King Great Cannabis,Active,Bangor,,Guy Davis Iii,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS639,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS652,Store,Adult-Use,Selective Llc,Selective Llc,Active,South Portland,,Morgan Papi,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS652,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS694,Store,Adult-Use,Wellrick Inc,Canuvo,Active,Bridgton,,Glenn Peterson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS694,,2023-03-01T00:00:00,44.0548021,-70.7128685,Cumberland County,USA
AMS717,Store,Adult-Use,Tradecraft Farms-South Portland Llc,Tradecraft Farms-South Portland Llc,Conditional,Lewiston,,Matthew Alexander Yeterian,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS717,,2023-03-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMS718,Store,Adult-Use,Red Brick & Mortar Inc.,Firestorm Of Orono,Active,Orono,,"Salvatore Anthony Faro, Iii",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS718,,2023-03-01T00:00:00,44.8831125,-68.6719411,Penobscot County,USA
AMS719,Store,Adult-Use,Thompson Lake Caregiving,T.L.C'S The Hideaway,Active,Oxford,,"Calyx Coastal Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS719,,2023-03-01T00:00:00,44.1317459,-70.4931557,Oxford County,USA
AMS725,Store,Adult-Use,"Silver Therapeutics Of South Portland, Llc","Silver Therapeutics Of South Portland, Llc",Active,South Portland,,"Silver Therapeutics Of Maine, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS725,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS750,Store,Adult-Use,"The Growroom, Llc","The Growroom, Llc",Active,Portland,,John G. Howard,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS750,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS752,Store,Adult-Use,"Silver Therapeutics Of Portland, Llc","Silver Therapeutics Of Portland, Llc",Active,Portland,,"Silver Therapeutics, Inc.",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS752,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS753,Store,Adult-Use,"Coastal Roots - Portland, Llc","Coastal Roots - Portland, Llc",Active,Portland,https://www.coastalroots.com/,Lynn M. Illes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS753,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS758,Store,Adult-Use,"Caniba, Llc",Schedule 1,Active,Portland,,Samuel Paul Higgins,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS758,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS763,Store,Adult-Use,Jason Brossi,Highbrow,Pending Conditional,Manchester,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS763,,2023-03-01T00:00:00,44.324513,-69.8603256,Kennebec County,USA
AMS764,Store,Adult-Use,"Green Life, Llc","Green Life, Llc",Active,Milo,,"Ababa Investments, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS764,,2023-03-01T00:00:00,45.2533339,-68.986263,Piscataquis County,USA
AMS780,Store,Adult-Use,Mystique Retail Llc,Mystique Of Maine,Active,Auburn,,Sean Benjamin O'Brien,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS780,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS794,Store,Adult-Use,Belvidere Farmacy Llc,Belvidere Farmacy Llc,Active,Rockland,belvidrere.farm,Robert St Pierre,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS794,,2023-03-01T00:00:00,44.1036914,-69.1089293,Knox County,USA
AMS800,Store,Adult-Use,Jar Co. South Portland Llc,Jar Cannabis Co,Active,South Portland,https://www.southportland.org,Ryan Roy,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS800,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS801,Store,Adult-Use,Jar Co. Windham Llc,Jar Cannabis Co,Active,Windham,https://www.windhammaine.us/,Adam Platz,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS801,,2023-03-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMS802,Store,Adult-Use,Jar Co. Newry Llc,Jar Cannabis Co,Active,Newry,https://newrymaine.org/,Adam Platz,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS802,,2023-03-01T00:00:00,44.4884245,-70.78857649999999,Oxford County,USA
AMS809,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Active,Carrabassett Valley,,Mark Laroche,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS809,,2023-03-01T00:00:00,45.0736009,-70.26168729999999,Franklin County,USA
AMS811,Store,Adult-Use,"Highly Cannaco Boothbay Retail, Llc","Highly Cannaco Boothbay Retail, Llc",Active,Boothbay,,Jan Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS811,,2023-03-01T00:00:00,43.8762865,-69.6337364,Lincoln County,USA
AMS812,Store,Adult-Use,"Highly Cannaco South Portland Retail, Llc","Highly Cannaco South Portland Retail, Llc",Active,South Portland,,Jan Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS812,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS813,Store,Adult-Use,Koz We Can Llc,Budz Emporium,Active,Medway,,Ry Russell,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS813,,2023-03-01T00:00:00,45.6122644,-68.5298394,Penobscot County,USA
AMS827,Store,Adult-Use,Me Plant Based Therapy Llc,Sweetspot Dispensary,Active,Portland,,Carl William Allison,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS827,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS828,Store,Adult-Use,"Homegrown Of Hallowell, Llc","Homegrown Of Hallowell, Llc",Active,Hallowell,,Nicholas David Lewis,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS828,,2023-03-01T00:00:00,44.2859022,-69.7908786,Kennebec County,USA
AMS831,Store,Adult-Use,"Oxford Provisions, Llc",Alternative Essence Oxford,Active,Oxford,,Sean Bastin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS831,,2023-03-01T00:00:00,44.1317459,-70.4931557,Oxford County,USA
AMS832,Store,Adult-Use,Maine Only Llc,Maine Only Llc,Active,Hollis Center,,Stephen Pleau,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS832,,2023-03-01T00:00:00,43.6346754,-70.62089739999999,York County,USA
AMS839,Store,Adult-Use,"Kimball Kush, Llc",Black Bear Bud,Active,Portland,,Catherine Kimball,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS839,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS843,Store,Adult-Use,Maine Hill Jilly Llc,Bayside Bud Shack,Active,Northport,,Tammy Snyder Maseychik,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS843,,2023-03-01T00:00:00,44.33778230000001,-68.96131749999999,Waldo County,USA
AMS852,Store,Adult-Use,Jar Co. Portland Llc,Jar Cannabis Co.,Active,Portland,https://www.portlandmaine.gov,Adam Platz,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS852,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS883,Store,Adult-Use,"Kender Farms, Inc.","Kender Farms, Inc.",Active,Farmington,,Charles Crandall,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS883,,2023-03-01T00:00:00,44.67049979999999,-70.1512169,Franklin County,USA
AMS886,Store,Adult-Use,Farleys Farm Llc,Farleys Farm Llc,"Conditional, Jurisdiction Approved",Woolwich,,William F King,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS886,,2023-03-01T00:00:00,43.9187038,-69.8009529,Sagadahoc County,USA
AMS911,Store,Adult-Use,Brothers Broadway Llc,Brothers Cannabis,Active,Bangor,,Matthew Hawes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS911,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS919,Store,Adult-Use,North South Logistics Llc,American Releaf,Pending Conditional,Penobscot,,Edwin Rosado,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS919,,2023-03-01T00:00:00,44.4645202,-68.7111393,Hancock County,USA
AMS984,Store,Adult-Use,Tree Tips 3 Llc,Tree Tips 3 Llc,Active,Kittery,,Nick Friedman,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS984,,2023-03-01T00:00:00,43.0881256,-70.73613700000001,York County,USA
AMS1027,Store,Adult-Use,"Rock Steady, Llc",Rock Steady,"Conditional, Jurisdiction Approved",Bangor,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1027,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS1065,Store,Adult-Use,Theory Wellness Holdings Llc,Theory Wellness Holdings Llc,Pending Conditional,Unknown,,Brandon Pollock,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1065,,2023-03-01T00:00:00,,,,
AMS1126,Store,Adult-Use,Mountain Hi Llc,Elevation 207,Active,Portland,,Adrian Martyn-Fisher,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1126,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1127,Store,Adult-Use,"Local Leaf Retail One, Llc","Local Leaf Retail One, Llc",Conditional,Portland,,Robert Derrey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1127,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1130,Store,Adult-Use,"Npg, Llc",Wellness Connection Of Maine,Active,Brewer,mainewellness.org,"High Street Capital Partners, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1130,,2023-03-01T00:00:00,44.7967378,-68.7614246,Penobscot County,USA
AMS1133,Store,Adult-Use,"Brothers Brewer, Llc",Brothers,Active,Brewer,,Matthew Hawes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1133,,2023-03-01T00:00:00,44.7967378,-68.7614246,Penobscot County,USA
AMS1139,Store,Adult-Use,"C+C Lakeside, Llc","C+C Lakeside, Llc",Conditional,Windham,,Andrew John Keeley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1139,,2023-03-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMS1140,Store,Adult-Use,Allyn Gee,Allyn Gee,Active,Lebanon,,Allyn D Gee,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1140,,2023-03-01T00:00:00,43.40066969999999,-70.91937899999999,York County,USA
AMS1144,Store,Adult-Use,"Hive, Llc","Hive, Llc","Conditional, Jurisdiction Approved",Chelsea,,Robert Rosso,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1144,,2023-03-01T00:00:00,44.2503474,-69.71726579999999,Kennebec County,USA
AMS1162,Store,Adult-Use,"Square One, Llc",Just Baked,Active,Lincoln,,Matthew Stormann,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1162,,2023-03-01T00:00:00,45.3622301,-68.5050006,Penobscot County,USA
AMS1163,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Active,Rockland,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1163,,2023-03-01T00:00:00,44.1036914,-69.1089293,Knox County,USA
AMS1164,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Active,Bridgton,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1164,,2023-03-01T00:00:00,44.0548021,-70.7128685,Cumberland County,USA
AMS1180,Store,Adult-Use,"Lni, Llc",River Driver Cannabis Co.,Active,Lisbon,,Michael Kutcher,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1180,,2023-03-01T00:00:00,44.0316013,-70.1043704,Androscoggin County,USA
AMS1182,Store,Adult-Use,Vertikal Retail Group Llc,The Joint.Me,Active,Portland,https://thejoint.me/,Progress Forward Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1182,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1183,Store,Adult-Use,North Country Cannabis Me Llc,North Country Cannabis Me,Active,Lebanon,,Eric J. Flynn,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1183,,2023-03-01T00:00:00,43.40066969999999,-70.91937899999999,York County,USA
AMS1184,Store,Adult-Use,"Pine Tree Maine 5, Llc",Landrace Cannabis,Active,Woolwich,www.landracecanna.com,Lindsay Holden,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1184,,2023-03-01T00:00:00,43.9187038,-69.8009529,Sagadahoc County,USA
