LicenseStatus,AssociateId,LicenseeId,UBI,LicenseNumber,Name,DBA,LicenseIssueDate,LicenseExpirationDate,ExternalIdentifier,IsDeleted,Address1,Address2,City,State,ZipCode,County,EmailAddress,PhoneNumber,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate
Active,1651.0,3096,6033754390010002,435028,"GREEN GABLES FARM, LLC","GREEN GABLES FARM, LLC",2023-05-18,2024-02-29,,False,6996 RD 10 NE STE D,,MOSES LAKE,WA,988370000,GRANT,BRIDGETTEMAWDSLEY@GMAIL.COM,,LoadLicenseeETL,2023-05-19 05:04:34.453000000,,
Active,2761.0,2761,6033760820010002,430699,SKY VALLEY PRODUCTIONS LLC,PARADISE VALLEY PRODUCTIONS,2023-02-22,2024-02-29,,False,17416 187TH AVE SE #B,,MONROE,WA,982729114,SNOHOMISH,paradisevalleyproductions1@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-23 04:48:20.100000000
Active,954.0,954,6033764960010001,414462,"THE GRAVITY FORCE, LLC",DOUBLE DELICIOUS,2023-01-06,2024-02-29,,False,3919 MALAGA ALCOA HWY,,MALAGA,WA,988280000,CHELAN,OFFICE@DOUBLEDELICIOUS.NET,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,1172.0,1172,6033764960010002,415753,"THE GRAVITY FORCE, LLC",DOUBLE DELICIOUS,2023-01-06,2024-02-29,,False,3857 N GEORGE ST,,EAST WENATCHEE,WA,988020000,DOUGLAS,DAVEANDEVA@ROCKETMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,2838.0,2838,6033764960010004,431771,"THE GRAVITY FORCE, LLC",DOUBLE DELICIOUS,2023-02-02,2024-02-29,,False,123 GREENACRES RD UNIT 3,,RIVERSIDE,WA,988499647,OKANOGAN,desirae@doubledelicious.net,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-03 04:45:35.593000000
Active,1468.0,1468,6033785750010002,416475,"GREEN THUMB GARDENS, LLC","GREEN THUMB GARDENS, LLC",2023-03-03,2024-02-29,,False,8531 POSTMA RD STE B,,MOXEE,WA,989369317,YAKIMA,owensjj7@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-04 04:49:59.683000000
Active,2166.0,2166,6035889360010004,422632,ARISTOCRAT ENTERPRISES LLC,THE LINK,2023-01-26,2024-02-29,,False,2211 46TH AVE,,LONGVIEW,WA,986325013,COWLITZ,vern@thelinkwa.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-27 04:45:28.170000000
Active,1977.0,1977,6035879910010002,420801,JWC RETAILERS LLC,THE JOINT,2023-03-01,2024-02-29,,False,9574 OLD HWY 99 NORTH RD STE B,,BURLINGTON,WA,982336811,SKAGIT,timbre@thejointburlington.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-02 04:49:54.473000000
Active,941.0,941,6045715960010001,414395,BINGCANNABIS LLC,BINGCANNABIS,2023-03-29,2024-02-29,,False,922 E 3RD AVE UNIT A,,SPOKANE,WA,992024508,SPOKANE,BINGWENBING2020@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-30 04:53:59.637000000
Active,2653.0,2653,6035861690010005,429441,STRAWBERRY FIELDS LLC,KALEAFA,2023-01-12,2024-02-29,,False,25745 PACIFIC HWY S,,DES MOINES,WA,981980000,KING,Washington@kaleafa.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-13 04:45:34.613000000
Active,2205.0,2205,6035859930010001,423036,"PACIFIC NORTHWEST CANNABIS COMPANY, LLC",DISCOVERY BAY CANNABIS,2023-01-10,2024-02-29,,False,282023 HWY 101,,PORT TOWNSEND,WA,983689331,JEFFERSON,TOMBATES1967@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-11 04:45:50.040000000
Active,2064.0,2064,6035813490010004,421873,ASH WAY PROPERTIES LLC,HANGAR 420 SNOHOMISH,2023-02-23,2024-02-29,,False,9929 AIRPORT WAY UNIT 1,,SNOHOMISH,WA,982968229,SNOHOMISH,merisag81@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-24 04:48:26.033000000
Active,1863.0,1863,6034778380010001,417497,"YAKIMA VALLEY FARMS, LLC","YAKIMA VALLEY FARMS, LLC",2023-03-02,2024-02-29,,False,8531 POSTMA RD STE O,STE O,MOXEE,WA,989360000,YAKIMA,MKGIBB@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-03 04:49:53.143000000
Active,841.0,841,6034783810010002,413943,"SPOCANNABIS, LLC",SPOCANNABIS,2023-02-04,2024-02-29,,False,512 E PACIFIC AVE,,SPOKANE,WA,992021437,SPOKANE,SPOCANNABISWA@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-05 04:45:44.460000000
Active,762.0,762,6004490390010002,413658,"HAINES,  MICHAEL  PHILIP",ALASKAN GREEN ACRES,2023-02-24,2024-02-29,,False,5390 STATE RT 12 UNIT A,,MALONE,WA,985900000,GRAYS HARBOR,MIKEHAINES3@COMCAST.NET,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-25 04:48:43.660000000
Active,2188.0,2188,6048648970010001,422796,MOUNT VERNON RETAIL HOLDINGS LLC,MOUNT VERNON RETAIL HOLDINGS LLC,2023-02-15,2024-02-29,,False,17929 STATE ROUTE 536  STE B,STE B,MOUNT VERNON,WA,982733216,SKAGIT,willcorporate72@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-16 04:47:01.323000000
Active,2087.0,2087,6035808890010002,422055,IT IS LIT 2 LLC,FLOYDS CANNABIS COMPANY,2023-01-11,2024-02-29,,False,5952 AIRPORT RD,,PULLMAN,WA,991638958,WHITMAN,littleton.tiffany@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-12 04:45:32.287000000
Active,2229.0,2229,6034797720010003,423372,"HARBOR CHOICE, LLC",CRAFT TACOMA,2023-01-31,2024-02-29,,False,2128 S 37TH ST,,TACOMA,WA,984097445,PIERCE,inventory@craftcannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-01 04:45:34.360000000
Active,2873.0,2984,6048685720010001,433661,"MAGIC DRAGON FARMS, LLC","MAGIC DRAGON FARMS, LLC",2022-12-23,2024-02-29,,False,270 OLD RIVERSIDE HWY UNIT 3,,OMAK,WA,988419566,OKANOGAN,thatch@purpleravenfarms.com,,LoadLicenseeETL,2022-06-15 04:45:15.110000000,proc_UpdateExistingLicenses,2022-12-24 04:46:22.610000000
Active,2496.0,2496,6048697300010001,426850,VERRETT HOUSE LLC,VERRETT HOUSE LLC,2023-02-06,2024-02-29,,False,312 N 104TH ST STE A,,SEATTLE,WA,981330000,KING,VERRETTHOUSELLC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-07 04:45:50.973000000
Active,2149.0,2149,6048709290010001,422466,DAWN DARRINGTON PER WAC 314-55-035,ONE HIT WONDER CANNABIS,2022-12-08,2024-02-29,,False,2427 W SIMS WAY STE F,,PORT TOWNSEND,WA,983682247,JEFFERSON,onehitwonderpt@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-09 04:45:34.473000000
Active,2670.0,2670,6048715550010001,429802,"GRATEFUL COMPANY WA, INC","GRATEFUL COMPANY WA, INC",2023-02-14,2024-02-29,,False,13300 SE 30TH ST SUITE 203,,BELLEVUE,WA,980054431,KING,stegall.office@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-15 04:46:45.157000000
Active,1090.0,1090,6048718570010001,415406,THINK N GROW LLC,PLEASANTTREES,2023-02-24,2024-02-29,,False,13224 HWY 99 STE A,,EVERETT,WA,982045424,SNOHOMISH,kennypleasant@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-25 04:48:43.660000000
Active,2213.0,2213,6035809000010002,423203,IT IS LIT LLC,IT IS LIT,2023-01-04,2024-02-29,,False,1611 S SMITTYS BLVD  STE B,STE B,RITZVILLE,WA,991692264,ADAMS,jewelgamboa3@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-05 04:45:23.523000000
Active,1785.0,1785,6046990790010001,417201,O YEAH TWO LLC,O YEAH TWO LLC,2023-02-11,2024-02-29,,False,9630 BLOMBERG ST SW,BLDG 3,TUMWATER,WA,985129147,THURSTON,omied@oryanhomes.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-12 04:46:49.700000000
Active,2625.0,2625,6034801730010004,428970,KUSH MOUNTAIN GARDENS LLC,KUSH MOUNTAIN GARDENS,2023-03-11,2024-02-29,,False,160 S 108TH ST,,SEATTLE,WA,981680000,KING,ANDYWEIMA@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-12 04:52:15.413000000
Active,2542.0,2542,6035830060010005,427457,HERBAL HEALING LLC,HERBAN MARKET,2023-01-12,2024-02-29,,False,3965 BETHEL RD SE STE 3,,PORT ORCHARD,WA,983661915,KITSAP,herbanmarketlee@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-13 04:45:34.613000000
Active,2528.0,3052,6035858360010004,412904,TWO HEADS CO. LLC,TWO HEADS CO. LLC,2023-02-17,2024-02-29,,False,1725 OCEAN AVE BLDG 4,,RAYMOND,WA,985772810,PACIFIC,joe@twoheadsco.com,,LoadLicenseeETL,2023-01-25 04:45:28.783000000,proc_UpdateExistingLicenses,2023-02-18 04:47:39.230000000
Active,545.0,545,6035830130010001,412992,UPR-LFT LLC,UPPER-LEFT,2023-02-23,2024-02-29,,False,410 RONLEE LN NW A2,,OLYMPIA,WA,985029266,THURSTON,INTIPBT@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-24 04:48:26.033000000
Active,,1571,6040823540010002,416698,BOJON GREENS LLC,BOJON GREENS,2023-08-17,2024-02-29,,False,7510 5TH AVE S STE A,,SEATTLE,WA,981084114,KING,magauthier@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-18 05:33:16.570000000
Active,2464.0,2464,6035831590010006,426443,SOUTH HILL INDUSTRIES LLC,MOLECULE,2023-03-03,2024-02-29,,False,206 MORGAN ST,,DAVENPORT,WA,991225178,LINCOLN,cmhcube@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-04 04:49:59.683000000
Active,605.0,605,6021835400010001,413116,LOVE ISRAEL FAMILY L.L.C.,LOVE FAMILY FARMS,2023-02-25,2024-02-29,,False,3718 VINEYARD WAY # D,,KETTLE FALLS,WA,991418852,STEVENS,the1perf@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-26 04:48:55.863000000
Active,454.0,454,6034801830010001,412763,ACTION VENTURES LLC,ACTION VENTURES,2023-02-22,2024-02-29,,False,13055 RD 2 NE UNIT 2,UNIT 2,MOSES LAKE,WA,988370000,GRANT,alex.kaulins@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-26 04:57:31.683000000
Active,2844.0,2952,6035838840010005,433259,"PURELY GREEN, LLC","PURELY GREEN, LLC",2023-03-04,2024-02-29,,False,35702 NW TOENJES RD STE A,,WOODLAND,WA,986740000,CLARK,joshh@forbidden-farms.com,,LoadLicenseeETL,2022-03-17 04:47:17.697000000,proc_UpdateExistingLicenses,2023-03-05 04:50:21.060000000
Active,339.0,339,6034818100010001,412557,AG GROW LLC,AG GROW,2023-02-15,2024-02-29,,False,3472 PULLMAN AIRPORT RD STE A,,PULLMAN,WA,991630000,WHITMAN,RYAN.WOODLAND@AGGROWWASHINGTON.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-16 04:47:01.323000000
Active,1677.0,1677,6044047740010001,416959,WA LEAF LLC,"WA LEAF, LLC",2023-02-17,2024-02-29,,False,145 GREENACRES RD UNIT 2&3,,RIVERSIDE,WA,988499647,OKANOGAN,Qiu_1106@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-18 04:47:39.230000000
Active,284.0,284,6017733760010002,412400,"SENER FISHERIES, LTD.",FINE DETAIL GREENWAY,2023-04-17,2024-02-29,,False,3863 HANNEGAN RD STE 106,,BELLINGHAM,WA,982269103,WHATCOM,FDGREENWAY@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-19 04:56:14.333000000
Active,2573.0,2573,6035850260010002,428107,ACME UNIVERSAL LLC,SAVAGE THC,2023-01-20,2024-02-29,,False,4426 WILLIAMS VALLEY RD STE B,,CLAYTON,WA,991109745,STEVENS,SAVAGETHC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-21 04:46:04.923000000
Active,706.0,706,6033575940010001,413431,"MILLER, CATHERINE JOAN",CONSCIOUS FAMILY FARMS,2023-03-04,2024-02-29,,False,8109 E BRATT RD STE A,,FAIRFIELD,WA,990129654,SPOKANE,CYRUSWILMOT.MILLER@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-05 04:50:21.060000000
Active,516.0,3023,6035858360010003,434211,TWO HEADS CO. LLC,TWO HEADS CO. LLC,2023-02-17,2024-02-29,,False,1725 OCEAN AVE BLDG 3,,RAYMOND,WA,985772810,PACIFIC,JOE@TWOHEADSCO.COM,,LoadLicenseeETL,2022-10-22 04:45:27.297000000,proc_UpdateExistingLicenses,2023-02-18 04:47:39.230000000
Active,2405.0,2405,6045671880010002,425600,THE MAGNIFICENT SOLUTION LLC,"THE MAGNIFICENT SOLUTION, LLC",2023-02-04,2024-02-29,,False,13363 ROAD 2 NE UNIT A,,MOSES LAKE,WA,988370000,GRANT,THEM.SOLUTIONLLC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-05 04:45:44.460000000
Active,315.0,315,6035879370010002,412490,SIMPLY BUD LLC,LOVELY BUDS NORTH,2023-02-11,2024-02-29,,False,1919 E FRANCIS AVE  STE B,,SPOKANE,WA,992082747,SPOKANE,elizabeth@byczek-cpa.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-01 04:54:06.603000000
Active,1306.0,1306,6045758370010001,416055,AJ'S WASHINGTON LLC,AJS WASHINGTON LLC,2023-01-31,2024-01-31,,False,5898 MT BAKER HWY STE B,,DEMING,WA,982449585,WHATCOM,ISJANMURPHY@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-01 04:45:34.360000000
Active,364.0,364,6045775110010002,412599,"INDI PRODUCTIONS, LLC","INDI PRODUCTIONS, LLC",2023-02-04,2024-01-31,,False,19 GUN CLUB RD STE A,,BREWSTER,WA,988129631,DOUGLAS,kylegwalter@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-05 04:45:44.460000000
Active,1394.0,1394,6028029690010001,416277,DBS PROPERTIES LLC,J A SWIFT ENTERPRISES,2023-03-10,2024-01-31,,False,669 N RICHARDS RD STE A,,RITZVILLE,WA,991690000,ADAMS,JASWIFTENTERPRISES@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-11 04:51:55.860000000
Active,2745.0,3081,6045707040010005,434915,"HAPPY DOG FARMS, LLC","HAPPY DOG FARMS, LLC",2023-04-24,2024-01-31,,False,730 URBAN INDUSTRIAL WAY STE 3,,EAST WENATCHEE,WA,988029404,DOUGLAS,dnaini2014@gmail.com,,LoadLicenseeETL,2023-04-25 04:57:23.883000000,,
Active,2807.0,2807,6045694220010002,431270,GREEN RIDGE PRODUCTIONS,GREEN RIDGE PRODUCTIONS,2023-01-28,2024-01-31,,False,1104 OLD HIGHWAY 97 SUITE C,SUITE C,BREWSTER,WA,988129681,OKANOGAN,gbfarms_2@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-29 04:45:32.313000000
Active,97.0,97,6045691700010001,412062,GET'N CLEVER LLC,GETN CLEVER,2023-02-04,2024-01-31,,False,17830 DANE LN SW,,ROCHESTER,WA,985799404,THURSTON,agrigsby@armi.aero,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-05 04:45:44.460000000
Active,2868.0,2868,6045606820010003,432169,BAD DOG FARMS LLC,BAD DOG FARMS,2023-02-02,2024-01-31,,False,16526 W BLUEBIRD LN STE A,,SPOKANE,WA,992249455,SPOKANE,BADDOGFARMS502@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-03 04:45:35.593000000
Active,2499.0,2499,6026767060010002,426878,THE LODGE AT PARADISE LLC,PARADISE VALLEY ORGANICS,2023-02-08,2024-01-31,,False,15021 STATE ROUTE 530 NE STE A,,ARLINGTON,WA,982235358,SNOHOMISH,KARIROSS71@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-09 04:45:47.030000000
Active,527.0,527,6033545810010001,412947,CANNA HERB FARMS LLC,CANNA HERB FARMS,2023-01-26,2024-01-31,,False,5494J HWY 231 STE 101,,FORD,WA,990130000,STEVENS,EUGENE.V.FLYNN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-27 04:45:28.170000000
Active,1787.0,2920,6046966540010002,432932,MIKE'S EXTRACTS LLC,MIKES EXTRACTS,2022-12-09,2024-01-31,,False,2870 OCEAN AVE BLDG 6B,,RAYMOND,WA,985770000,PACIFIC,michaelmaryan@gmail.com,,LoadLicenseeETL,2021-12-14 04:45:06.183000000,proc_UpdateExistingLicenses,2022-12-10 04:46:34.700000000
Active,298.0,298,6047004600010001,412430,BLISS ROAD LLC,BLISS ROAD LLC,2023-01-31,2024-01-31,,False,3716 E HOFF RD,,EVERSON,WA,982473737,WHATCOM,NICHOLAS.HOAG@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-01 04:45:34.360000000
Active,847.0,2933,6047006040010003,432991,SUNNCO WASHINGTON INC.,SUNNCO WASHINGTON,2023-01-28,2024-01-31,,False,6994 RD 10 NE STE A,,MOSES LAKE,WA,988370000,GRANT,TIMB@SUNNCO.COM,,LoadLicenseeETL,2022-01-05 04:45:07.330000000,proc_UpdateExistingLicenses,2023-01-29 04:45:32.313000000
Active,2197.0,2197,6047020050010001,422944,"THE STATION NW, LLC",THE STATION NW LLTRADE- THE STATION,2023-02-28,2024-01-31,,False,1514 W UNIVERSITY WAY,,ELLENSBURG,WA,989262337,KITTITAS,SHELLEY@FIREHOUSENW.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-02 05:20:17.177000000
Active,2441.0,2441,6032691710010004,426122,"GREEN AND GOLD BRANDS, LLC",GREEN AND GOLD BRANDS,2023-01-07,2024-01-31,,False,646 N RIVER AVE STE A,,BUCKLEY,WA,983219382,PIERCE,GREENANDGOLDBRANDLLC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-08 04:46:04.817000000
Active,2799.0,2799,6044015210010001,431131,"KPIP MANAGEMENT, LLC","KPIP MANAGEMENT, LLC",2023-01-24,2024-01-31,,False,986 E HAMPTON RD STE Z,,LIND,WA,993419725,ADAMS,karichan01020102@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-25 04:45:29.167000000
Active,2803.0,2803,6035764710010004,431222,GOOBIE'S DOOBIES LLC,GOOBIES DOOBIES,2023-01-31,2024-01-31,,False,28730 MAPLE VALLEY BLACK,DIAMOND RD SE STE A,MAPLE VALLEY,WA,980388195,KING,tirzah84@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-01 04:45:34.360000000
Active,186.0,186,6035763150010001,412211,MEOW MEOW GARDENS LLC,BREEDEN FARMS,2023-01-06,2024-01-31,,False,221 OMAK RIVER RD,,OMAK,WA,988419673,OKANOGAN,ryand26@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,37.0,37,6048652490010001,350766,"11311 RETAIL, LLC",BLOOM,2023-03-31,2024-01-31,,False,11311 HWY 99,,EVERETT,WA,982044816,SNOHOMISH,r@zipscannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-07 04:54:49.310000000
Active,162.0,3079,6042077140010005,434887,"PARADISE MJ, LLC",PARADISE MJ,2023-04-17,2024-01-31,,False,1199 W CUNNINGHAM RD STE C4,,OTHELLO,WA,993449004,ADAMS,jian@malihi.me,,LoadLicenseeETL,2023-04-18 04:56:44.790000000,,
Active,245.0,2998,6042139650010003,427037,"ALPHA CRUX, LLC","ALPHA CRUX, LLC",2023-03-06,2024-01-31,,False,7220 201ST ST NE STE B,,ARLINGTON,WA,982237477,SNOHOMISH,megan@constellationcannabis.com,,LoadLicenseeETL,2022-07-30 04:45:36.910000000,proc_UpdateExistingLicenses,2023-03-07 04:50:28.473000000
Active,2508.0,2508,6042159170010001,426997,OMJ 2 LLC,OMJ 2 LLC,2023-03-04,2024-01-31,,False,1199 W CUNNINGHAM RD STE G1,,OTHELLO,WA,993449004,ADAMS,SCOTT@FREESTONECOMPANIES.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-05 04:50:21.060000000
Active,180.0,180,6034612280010001,412200,420 GROWERS AND PROCESSORS LLC,420 GROWERS AND PROCESSORS,2023-01-14,2024-01-31,,False,4710 E ELK TO HIGHWAY RD STE A,,ELK,WA,990098752,SPOKANE,KEN@BENDIXENCPA.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-15 04:45:47.120000000
Active,2510.0,2510,6034612700010003,427024,"FLYING K FARMS, LLC","FLYING K FARMS, LLC",2023-01-25,2024-01-31,,False,14 MONKEY GRASS RD STE A,,OMAK,WA,988410000,OKANOGAN,wood777jar@aol.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-26 04:45:27.987000000
Active,1228.0,1228,6033565850010001,415862,"WEEDY ACRES, LLC",WEEDY ACRES,2023-01-12,2024-01-31,,False,199 ROAD S.5,,WARDEN,WA,988579739,GRANT,ERICADWILSON92@ICLOUD.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-13 04:45:34.613000000
Active,2902.0,2902,6032725330010004,432778,INDOOR DIRT INC.,INDOOR DIRT INC. DBA REDTAIL,2023-01-27,2024-01-31,,False,1813 PINE CREEK RD,,TONASKET,WA,988559733,OKANOGAN,MLP952@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-28 04:45:31.267000000
Active,2568.0,2568,6032725330010003,428006,INDOOR DIRT INC.,INDOOR DIRT INC. DBA REDTAIL,2023-01-27,2024-01-31,,False,1815 PINE CREEK RD STE C,,TONASKET,WA,988559733,OKANOGAN,MLP952@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-28 04:45:31.267000000
Active,423.0,423,6032715330010002,412711,TKHO LLC,WEED SNOBS,2023-01-27,2024-01-31,,False,16810 415TH AVE SE STE D-1,,GOLD BAR,WA,982510000,SNOHOMISH,weedsnobs@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-28 04:45:31.267000000
Active,3.0,3,6032707930010006,78256,"EH ENTERPRISES MANAGEMENT, INC.",EVERGREEN HERBAL,2023-03-09,2024-01-31,,False,3922 6TH AVE S,,SEATTLE,WA,981085201,KING,tmayes@forevergreenherbal.com,,LoadLicenseeETL,2021-12-02 08:32:50.137000000,proc_UpdateExistingLicenses,2023-03-10 04:51:21.340000000
Active,1942.0,1942,6032705020010002,420275,GOOD TO GROW LLC,GOOD TO GROW,2023-02-03,2024-01-31,,False,1150 COUNTY LINE RD BLDG 1,,GRAYLAND,WA,985479604,GRAYS HARBOR,GOODTOGROWCOLLECTIVE@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
Active,461.0,461,6034447870010001,412783,IGROW LLC,IGROW,2023-02-02,2024-01-31,,False,16940 VIRCON DR SW #A,,ROCHESTER,WA,985798595,THURSTON,IGROW412783@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-03 04:45:35.593000000
Active,2765.0,3044,6035760390010004,434403,"ARTICULATED SOLUTIONS, LLC",ARTICULATED SOLUTIONS LLC,2023-01-28,2024-01-31,,False,19020 SR 203 UNIT G,,MONROE,WA,982728873,SNOHOMISH,BTOJEDA@GMAIL.COM,,LoadLicenseeETL,2022-12-13 04:45:29.620000000,proc_UpdateExistingLicenses,2023-01-31 04:45:30.960000000
Active,1429.0,1429,6035728680010001,416365,NO BAD DAY RANCH LLC,NO BAD DAYS RANCH,2023-01-11,2024-01-31,,False,17906 58TH ST CT KPS UNIT 1,,LONGBRANCH,WA,983518219,PIERCE,nobaddaysranch@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-12 04:45:32.287000000
Active,500.0,500,6033469040010001,412869,JAMES AND WENDY HULL AS PER WAC 314-55-035,SUNSHINE FARMING,2023-01-21,2024-01-31,,False,5913-C NE 127TH AVE,,VANCOUVER,WA,986820899,CLARK,TLC4LIFE3@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-19 05:04:34.890000000
Active,2351.0,2351,6033576440010002,425045,"APODACA, ISHMAEL",DID CROPS,2023-02-03,2024-01-31,,False,7182 RD 16 NE STE A2,,MOSES LAKE,WA,988379325,GRANT,harkness1368@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
