activity,business_dba_name,business_image_url,business_legal_name,business_structure,business_website,data_refreshed_date,expiration_date,id,issue_date,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,parcel_number,phone_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,premise_zip_code,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,business_owner_name,license_designation,premise_street_address,CEID,LicenseStatus,delivery,cultivator,retailer
,West Salem Cannabis,,WEST SALEM CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Salem,Polk,44.9294987,-123.0811293,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97304,,,,,,,,,,Adult-Use and Medicinal,2625 Salem Dallas Hwy Nw Ste 100,,,,,
,Going Green Grand Ronde,,GOING GREEN GRAND RONDE,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Willamina,Polk,45.0608254,-123.5554015,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97396,,,,,,,,,,Adult-Use and Medicinal,8675 Fort Hill Rd.,,,,,
,Sr Collective,,SR COLLECTIVE,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Willamina,Polk,45.0622965,-123.5623856,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97396,,,,,,,,,,Adult-Use,26033 Se Salmon River Highway,,,,,
,Oregon Coast Cannabis,,OREGON COAST CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Manzanita,Tillamook,45.7187952,-123.9275047,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97130,,,,,,,,,,Adult-Use and Medicinal,868 Laneda Avenue,,,,,
,Citi Zen,,CITI ZEN,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Pacific City,Tillamook,45.2018557,-123.9632681,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97135,,,,,,,,,,Adult-Use and Medicinal,6305 Pacific Ave,,,,,
,Green Ridge Pacific City,,GREEN RIDGE PACIFIC CITY ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Pacific City,Tillamook,45.2022288,-123.962038,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97135,,,,,,,,,,Adult-Use,34970 Brooten Rd,,,,,
,La Mota,,LA MOTA,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Rockaway Beach,Tillamook,45.6121627,-123.9437698,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97136,,,,,,,,,,Adult-Use and Medicinal,158 S Hwy 101,,,,,
,Mr. Nice Guy Rockaway,,MR. NICE GUY ROCKAWAY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Rockaway Beach,Tillamook,45.6037312,-123.9452327,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97136,,,,,,,,,,Adult-Use and Medicinal,656 S. Highway 101,,,,,
,West,,WEST,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Rockaway Beach,Tillamook,45.6064261,-123.9446348,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97136,,,,,,,,,,Adult-Use and Medicinal,480 Hwy101 South,,,,,
,Attis Trading Company,,ATTIS TRADING COMPANY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tillamook,Tillamook,45.4709961,-123.8456318,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97141,,,,,,,,,,Adult-Use and Medicinal,1830 Goodspeed Road North,,,,,
,Nectar,,NECTAR,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tillamook,Tillamook,45.4615028,-123.8440611,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97141,,,,,,,,,,Adult-Use and Medicinal,575 Main Avenue North,,,,,
,Sweet Relief Tillamook,,SWEET RELIEF TILLAMOOK,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tillamook,Tillamook,45.4580144,-123.8446389,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97141,,,,,,,,,,Adult-Use and Medicinal,1906 1St St.,,,,,
,Today'S Herbal Choice Tillamook Llc,,TODAY'S HERBAL CHOICE TILLAMOOK LLC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tillamook,Tillamook,45.4696539,-123.8427804,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97141,,,,,,,,,,Adult-Use,2180 Larson Rd,,,,,
,Green Man Collective,,GREEN MAN COLLECTIVE,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Wheeler,Tillamook,45.6892334,-123.882643,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97147,,,,,,,,,,Adult-Use and Medicinal,"675 Nehalem Blvd., Ste. A",,,,,
,"High Desert Cannabis, Llc",,"HIGH DESERT CANNABIS, LLC",,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Pendleton,Umatilla,45.6649584,-118.8051968,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97801,,,,,,,,,,Adult-Use and Medicinal,341 Sw 20Th St,,,,,
,Kind Leaf Pendleton,,KIND LEAF PENDLETON,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Pendleton,Umatilla,45.66819659999999,-118.804303,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97801,,,,,,,,,,Adult-Use and Medicinal,1733 Sw Court Ave,,,,,
,Pendleton Cannabis,,PENDLETON CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Pendleton,Umatilla,45.6603334,-118.8073758,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97801,,,,,,,,,,Adult-Use,816 Southgate,,,,,
,Thur'S Smoke Shop,,THUR'S SMOKE SHOP,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Pendleton,Umatilla,45.6744871,-118.7694324,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97801,,,,,,,,,,Adult-Use,502 Se 16Th St,,,,,
,Columbia River Herbals Llc,,COLUMBIA RIVER HERBALS LLC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,The Dalles,Wasco,45.6161238,-121.2106047,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97058,,,,,,,,,,Adult-Use and Medicinal,2630 W 6Th St,,,,,
,Frontier Farms - The Dalles,,FRONTIER FARMS - THE DALLES,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,The Dalles,Wasco,45.59952699999999,-121.1775746,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97058,,,,,,,,,,Adult-Use,609 E. 2Nd St.,,,,,
,High Mountain Recreational,,HIGH MOUNTAIN RECREATIONAL,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,The Dalles,Wasco,45.6182034,-121.2091973,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97058,,,,,,,,,,Adult-Use and Medicinal,2722 W 2Nd St,,,,,
,M Thrive Organics Llc,,M THRIVE ORGANICS LLC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,The Dalles,Wasco,45.6224308,-121.2117875,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97058,,,,,,,,,,Adult-Use and Medicinal,3226 West 2Nd Street,,,,,
,Three Kings Organics,,THREE KINGS ORGANICS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,The Dalles,Wasco,45.6096335,-121.1983875,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97058,,,,,,,,,,Adult-Use,224 Terminal Ave,,,,,
,Cream Cannabis,,CREAM CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Banks,Washington,45.6672389,-123.1680255,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97106,,,,,,,,,,Adult-Use,47700 Nw Sunset Hwy,,,,,
,Broadway Cannabis Market,,BROADWAY CANNABIS MARKET,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4862028,-122.7791688,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use,9952 Sw Beaverton Hillsdale Highway,,,,,
,Cannabis Nation Beaverton,,CANNABIS NATION BEAVERTON,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.5203784,-122.8409481,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97006,,,,,,,,,,Adult-Use and Medicinal,15915 Nw Schendel Ave #104,,,,,
,Electric Lettuce Denny,,ELECTRIC LETTUCE DENNY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4695961,-122.7840766,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97008,,,,,,,,,,Adult-Use and Medicinal,6950 Sw 105Th,,,,,
,"Green Mart, Llc",,"GREEN MART, LLC",,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.5026376,-122.808016,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use,12745 Sw Walker Rd. Ste 100A,,,,,
,Growing Releaf,,GROWING RELEAF,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.48996409999999,-122.7885886,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use and Medicinal,4160 Sw 109Th Ave,,,,,
,Kaleafa,,KALEAFA,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4863148,-122.7890717,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use and Medicinal,10920 Sw Beaverton Hillsdale Hwy.,,,,,
,La Mota,,LA MOTA,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.493513,-122.8717138,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97078,,,,,,,,,,Adult-Use,18918 Sw Shaw St,,,,,
,La Mota,,LA MOTA ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4930594,-122.8530733,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97006,,,,,,,,,,Adult-Use and Medicinal,3695 Sw Elliot Place,,,,,
,Nectar,,NECTAR,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.457035,-122.7834751,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97008,,,,,,,,,,Adult-Use and Medicinal,8705 Sw Hall Blvd,,,,,
,Nectar,,NECTAR,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4767259,-122.8229022,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use and Medicinal,14195 Sw Allen Blvd.,,,,,
,Nectar,,NECTAR ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.5159982,-122.8413285,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97006,,,,,,,,,,Adult-Use,15930 Sw Regatta Ln,,,,,
,Nectar,,NECTAR ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4966374,-122.8890436,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97003,,,,,,,,,,Adult-Use,20595 Sw Tualatin Valley Highway Ste 102,,,,,
,"Nectar Markets, Llc",,"NECTAR MARKETS, LLC",,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4869172,-122.7845208,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use,10477 Sw Beaverton Hillsdale Hwy.,,,,,
,Oregon Bud Company Llc,,OREGON BUD COMPANY LLC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4962753,-122.8081962,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use and Medicinal,3270 Sw Cedar Hills Blvd #104,,,,,
,The Green Planet,,THE GREEN PLANET,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4928703,-122.7806479,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97005,,,,,,,,,,Adult-Use and Medicinal,10100 Sw Canyon Rd,,,,,
,The Green Planet,,THE GREEN PLANET,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4970814,-122.8993079,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97006,,,,,,,,,,Adult-Use,21600 Sw Tv Highway,,,,,
,Western Oregon Dispensary,,WESTERN OREGON DISPENSARY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Beaverton,Washington,45.4954119,-122.8793443,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97006,,,,,,,,,,Adult-Use,19665 Sw Tualatin Valley Hwy Suite A,,,,,
,Mr. Nice Guy Retail,,MR. NICE GUY RETAIL,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Cornelius,Washington,45.5203887,-123.0326459,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97113,,,,,,,,,,Adult-Use,3146 Baseline St,,,,,
,Bloominati Cannabis Corp.,,BLOOMINATI CANNABIS CORP.,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Forest Grove,Washington,45.5194675,-123.103973,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97116,,,,,,,,,,Adult-Use,2420 Pacific Ave,,,,,
,Defyne Premium Cannabis,,DEFYNE PREMIUM CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Forest Grove,Washington,45.5206534,-123.0804365,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97116,,,,,,,,,,Adult-Use and Medicinal,3821 Pacific Avenue,,,,,
,La Mota,,LA MOTA,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Forest Grove,Washington,45.5203587,-123.0911175,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97116,,,,,,,,,,Adult-Use,3139 Pacific Ave,,,,,
,Nectar,,NECTAR ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Forest Grove,Washington,45.52044670000001,-123.0884433,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97116,,,,,,,,,,Adult-Use,3331 Pacific Avenue,,,,,
,Phresh Cannabis,,PHRESH CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Forest Grove,Washington,45.5186477,-123.0974027,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97116,,,,,,,,,,Adult-Use,2743 19Th Avenue,,,,,
,Defyne Premium Cannabis,,DEFYNE PREMIUM CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.50855380000001,-122.9646145,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use and Medicinal,1775 Se Tualatin Valley Highway  Building A,,,,,
,Electric Lettuce Hillsboro,,ELECTRIC LETTUCE HILLSBORO,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.5040583,-122.9532403,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use,2795 Se Tualatin Valley Hwy,,,,,
,Kaleafa,,KALEAFA,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.5178002,-122.9941876,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use,353 Sw Walnut St.,,,,,
,Nectar,,NECTAR ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.5105586,-122.9686485,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use,1180 Se 13Th Ave,,,,,
,Speedy Janes,,SPEEDY JANES,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.514575,-122.9961396,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use and Medicinal,733 Sw Dennis Ave,,,,,
,The Vth,,THE VTH,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.51953950000001,-123.0031708,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use,1234 Sw Baseline St. Suite A,,,,,
,Western Oregon Dispensary,,WESTERN OREGON DISPENSARY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Hillsboro,Washington,45.5198693,-122.9974603,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97123,,,,,,,,,,Adult-Use,652 Sw Baseline St.,,,,,
,The Green Planet,,THE GREEN PLANET,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,King City,Washington,45.40854179999999,-122.7952976,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97224,,,,,,,,,,Adult-Use and Medicinal,15350 Sw 116Th Ave,,,,,
,Chalice Farms,,CHALICE FARMS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Portland,Washington,45.3989229,-122.7992889,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97224,,,,,,,,,,Adult-Use and Medicinal,"16735 Sw Pacific Hwy,",,,,,
,Electric Lettuce Cedar Hills,,ELECTRIC LETTUCE CEDAR HILLS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Portland,Washington,45.5092886,-122.78322,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97225,,,,,,,,,,Adult-Use and Medicinal,1450 Sw Marlow,,,,,
,Local Leaf,,LOCAL LEAF,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Portland,Washington,45.46501780000001,-122.7549036,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97223,,,,,,,,,,Adult-Use,7625 Sw Oleson Rd,,,,,
,Parlour Cannabis,,PARLOUR CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Portland,Washington,45.4853763,-122.749366,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97225,,,,,,,,,,Adult-Use,4702 Sw Scholls Ferry Rd,,,,,
,Stone Age Farmacy,,STONE AGE FARMACY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Portland,Washington,45.4986616,-122.7652718,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97225,,,,,,,,,,Adult-Use and Medicinal,8621 Sw Canyon Dr.,,,,,
,Western Oregon Dispensary,,WESTERN OREGON DISPENSARY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Portland,Washington,45.52525139999999,-122.8123592,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97229,,,,,,,,,,Adult-Use and Medicinal,760 Nw Dale Ave,,,,,
,Western Oregon Dispensary,,WESTERN OREGON DISPENSARY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Sherwood,Washington,45.3682203,-122.8315602,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97140,,,,,,,,,,Adult-Use,15025 Sw Tualatin Sherwood Rd  Suite B,,,,,
,Cola Cove,,COLA COVE,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tigard,Washington,45.42207699999999,-122.7848712,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97223,,,,,,,,,,Adult-Use and Medicinal,13553 Sw Pacific Hwy,,,,,
,Electric Lettuce Tigard,,ELECTRIC LETTUCE TIGARD,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tigard,Washington,45.43800419999999,-122.754254,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97223,,,,,,,,,,Adult-Use,11642 Sw Pacific Highway  Suite 100,,,,,
,Kaleafa,,KALEAFA,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tigard,Washington,45.4404395,-122.7492355,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97223,,,,,,,,,,Adult-Use,11540 Sw Pacific Highway,,,,,
,Nectar,,NECTAR,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tigard,Washington,45.4140745,-122.7932809,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97224,,,,,,,,,,Adult-Use,11300 Sw Bull Mountain Rd,,,,,
,The Cdc Dispensary,,THE CDC DISPENSARY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tigard,Washington,45.4475719,-122.7661797,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97223,,,,,,,,,,Adult-Use and Medicinal,10015 Sw Hall Blvd Ste B,,,,,
,Northwest Cannabis Company,,NORTHWEST CANNABIS COMPANY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Tualatin,Washington,45.3958462,-122.7457582,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97224,,,,,,,,,,Adult-Use,"17937 Sw Mcewan Road, Suite 200",,,,,
,Chalice Farms,,CHALICE FARMS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Dundee,Yamhill,45.2739878,-123.0148869,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97115,,,,,,,,,,Adult-Use and Medicinal,1178 N Hwy 99W,,,,,
,Green Ridge Apothecary,,GREEN RIDGE APOTHECARY,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Mcminnville,Yamhill,45.2134598,-123.1987588,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97128,,,,,,,,,,Adult-Use and Medicinal,106 Ne 8Th St,,,,,
